state,date,strat,type,bottom,top,lower,upper,central_lower,central_upper,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90
South Carolina,2020-09-14,,estimate,-0.015,0.01,-0.001,0.006,0.002,0.005,0.001,-0.001,0.008,,,,,,
South Carolina,2020-09-15,,estimate,-0.015,0.01,-0.001,0.006,0.003,0.005,0.001,-0.001,0.008,,,,,,
Alabama,2020-09-16,,estimate,-0.015,0.012,-0.008,0.002,-0.005,-0.001,-0.002,-0.001,0.009,,,,,,
Alabama,2020-09-15,,estimate,-0.015,0.012,-0.008,0.002,-0.004,0,-0.003,-0.002,0.009,,,,,,
District of Columbia,2020-09-16,,estimate,-0.015,0.012,-0.005,0.005,-0.001,0.003,-0.001,-0.001,0.008,,,,,,
Tennessee,2020-09-08,,estimate,-0.015,0.012,-0.003,0.006,0,0.004,0.001,-0.001,0.009,,,,,,
Tennessee,2020-09-09,,estimate,-0.015,0.012,-0.003,0.007,0,0.004,0.001,-0.001,0.009,,,,,,
Tennessee,2020-09-11,,estimate,-0.015,0.012,-0.002,0.007,0.003,0.006,0.001,0,0.009,,,,,,
Indiana,2020-09-08,,estimate,-0.015,0.013,-0.007,0.004,-0.005,-0.001,-0.002,-0.003,0.009,,,,,,
Alabama,2020-09-17,,estimate,-0.015,0.013,-0.006,0.004,-0.003,0,-0.001,-0.001,0.009,,,,,,
Alabama,2020-09-18,,estimate,-0.015,0.013,-0.005,0.005,-0.002,0.002,0,0,0.009,,,,,,
Alabama,2020-09-19,,estimate,-0.015,0.013,-0.005,0.005,-0.002,0.002,0,0.001,0.009,,,,,,
Tennessee,2020-09-12,,estimate,-0.015,0.013,-0.002,0.008,0.003,0.006,0.002,0,0.009,,,,,,
Missouri,2020-09-18,,estimate,-0.015,0.014,-0.003,0.008,0.002,0.006,0.001,0,0.009,,,,,,
Texas,2020-09-20,,estimate,-0.015,0.014,-0.001,0.009,0.002,0.005,0.002,0.001,0.009,,,,,,
West Virginia,2020-09-21,,estimate,-0.015,0.015,-0.006,0.006,-0.005,0,0,0,0.009,,,,,,
Florida,2020-09-25,,estimate,-0.015,0.017,-0.003,0.009,0.002,0.007,0.002,0.002,0.01,,,,,,
West Virginia,2020-09-08,,estimate,-0.015,0.018,-0.004,0.009,0.002,0.007,0.002,0.001,0.011,,,,,,
Oklahoma,2020-09-24,,estimate,-0.015,0.018,-0.002,0.011,0.001,0.006,0.004,0.003,0.011,,,,,,
Oklahoma,2020-09-26,,estimate,-0.015,0.018,0,0.014,0.003,0.008,0.004,0.003,0.011,,,,,,
Hawaii,2020-10-16,,estimate,-0.015,0.019,-0.005,0.008,-0.002,0.003,0.002,0.002,0.011,,,,,,
Oklahoma,2020-10-01,,estimate,-0.015,0.019,-0.001,0.013,0.005,0.01,0.005,0.004,0.011,,,,,,
Oklahoma,2020-10-03,,estimate,-0.015,0.02,0.001,0.015,0.004,0.009,0.005,0.004,0.011,,,,,,
Iowa,2020-09-08,,estimate,-0.015,0.023,-0.006,0.009,0,0.006,0.002,0.003,0.012,,,,,,
Michigan,2020-09-12,,estimate,-0.015,0.025,0.001,0.015,0.006,0.011,0.006,0.005,0.013,,,,,,
Kansas,2020-09-17,,estimate,-0.015,0.028,-0.001,0.014,0.004,0.009,0.006,0.007,0.013,,,,,,
Virginia,2020-11-05,,estimate based on partial data,-0.015,0.028,0.002,0.018,0.008,0.013,0.008,0.007,0.013,,,,,,
Maine,2020-09-16,,estimate,-0.015,0.03,-0.005,0.013,0.002,0.008,0.006,0.007,0.014,,,,,,
Maine,2020-09-15,,estimate,-0.015,0.031,-0.004,0.014,0.004,0.01,0.007,0.008,0.014,,,,,,
North Carolina,2020-11-13,,estimate based on partial data,-0.015,0.043,0.003,0.021,0.007,0.013,0.013,0.014,0.019,,,,,,
South Carolina,2020-11-14,,estimate based on partial data,-0.015,0.054,0,0.019,0.003,0.009,0.013,0.018,0.023,,,,,,
Wisconsin,2020-11-13,,estimate based on partial data,-0.015,0.067,0.016,0.04,0.029,0.037,0.027,0.027,0.027,,,,,,
Mississippi,2020-11-12,,estimate based on partial data,-0.015,0.068,0.006,0.033,0.019,0.029,0.025,0.029,0.028,,,,,,
Michigan,2020-11-14,,estimate based on partial data,-0.015,0.108,0.033,0.075,0.044,0.059,0.051,0.051,0.038,,,,,,
Virginia,2020-09-21,,estimate,-0.014,0.009,-0.005,0.004,-0.001,0.002,-0.002,-0.002,0.007,,,,,,
California,2020-09-25,,estimate,-0.014,0.01,-0.007,0.002,-0.003,0,-0.002,-0.002,0.007,,,,,,
California,2020-09-26,,estimate,-0.014,0.011,-0.006,0.004,-0.003,0.001,-0.001,-0.001,0.007,,,,,,
Tennessee,2020-09-07,,estimate,-0.014,0.012,-0.003,0.006,0.001,0.004,0.001,-0.001,0.008,,,,,,
Nevada,2020-09-08,,estimate,-0.014,0.013,-0.006,0.004,-0.003,0.001,-0.001,-0.001,0.009,,,,,,
Illinois,2020-09-16,,estimate,-0.014,0.014,-0.003,0.007,0.001,0.005,0.001,0.001,0.009,,,,,,
Missouri,2020-09-14,,estimate,-0.014,0.014,-0.003,0.008,0.001,0.005,0.001,0.001,0.009,,,,,,
Tennessee,2020-09-13,,estimate,-0.014,0.014,-0.002,0.008,0.004,0.007,0.002,0,0.009,,,,,,
Mississippi,2020-09-15,,estimate,-0.014,0.015,-0.004,0.006,0,0.003,0.001,0.001,0.009,,,,,,
Missouri,2020-09-16,,estimate,-0.014,0.015,-0.004,0.007,0.001,0.005,0.001,0,0.009,,,,,,
Missouri,2020-09-15,,estimate,-0.014,0.015,-0.003,0.008,0.001,0.005,0.001,0,0.009,,,,,,
Missouri,2020-09-19,,estimate,-0.014,0.015,-0.003,0.008,0.001,0.005,0.001,0.001,0.009,,,,,,
Missouri,2020-09-20,,estimate,-0.014,0.015,-0.002,0.009,-0.001,0.004,0.002,0.001,0.009,,,,,,
Missouri,2020-09-13,,estimate,-0.014,0.015,-0.002,0.009,0,0.004,0.002,0.001,0.009,,,,,,
West Virginia,2020-09-22,,estimate,-0.014,0.016,-0.005,0.007,-0.001,0.004,0.002,0.002,0.009,,,,,,
Missouri,2020-09-17,,estimate,-0.014,0.016,-0.004,0.007,0.002,0.006,0.001,0,0.009,,,,,,
Texas,2020-10-01,,estimate,-0.014,0.016,0.001,0.012,0.006,0.01,0.003,0.001,0.01,,,,,,
Indiana,2020-09-09,,estimate,-0.014,0.018,-0.007,0.005,-0.002,0.002,0,-0.001,0.01,,,,,,
Oklahoma,2020-09-25,,estimate,-0.014,0.019,-0.002,0.012,0,0.005,0.004,0.003,0.011,,,,,,
Oklahoma,2020-09-27,,estimate,-0.014,0.019,-0.001,0.013,0.003,0.008,0.004,0.003,0.011,,,,,,
Oklahoma,2020-09-23,,estimate,-0.014,0.019,-0.001,0.013,0.004,0.009,0.004,0.004,0.011,,,,,,
Oklahoma,2020-09-28,,estimate,-0.014,0.02,-0.001,0.013,0.002,0.007,0.004,0.003,0.011,,,,,,
Oklahoma,2020-09-30,,estimate,-0.014,0.02,-0.001,0.013,0.003,0.008,0.004,0.004,0.011,,,,,,
New York,2020-09-09,,estimate,-0.014,0.02,-0.001,0.013,0.007,0.012,0.004,0.003,0.011,,,,,,
Oklahoma,2020-09-22,,estimate,-0.014,0.02,0,0.014,0.003,0.008,0.005,0.004,0.011,,,,,,
Oklahoma,2020-10-04,,estimate,-0.014,0.02,0,0.014,0.006,0.011,0.006,0.005,0.011,,,,,,
Puerto Rico,2020-10-20,,estimate,-0.014,0.02,0.001,0.013,0.006,0.01,0.005,0.005,0.011,,,,,,
Oklahoma,2020-09-20,,estimate,-0.014,0.02,0.002,0.015,0.003,0.008,0.005,0.004,0.011,,,,,,
Puerto Rico,2020-10-21,,estimate,-0.014,0.021,0.001,0.012,0.005,0.009,0.005,0.004,0.011,,,,,,
Oklahoma,2020-10-06,,estimate,-0.014,0.021,0.001,0.015,0.005,0.01,0.006,0.005,0.011,,,,,,
Oklahoma,2020-10-05,,estimate,-0.014,0.021,0.001,0.015,0.006,0.011,0.006,0.005,0.011,,,,,,
Hawaii,2020-10-18,,estimate,-0.014,0.023,-0.004,0.009,0,0.004,0.004,0.005,0.012,,,,,,
Michigan,2020-09-13,,estimate,-0.014,0.027,0,0.015,0.006,0.011,0.007,0.006,0.013,,,,,,
Maine,2020-09-14,,estimate,-0.014,0.03,-0.002,0.016,0.006,0.012,0.008,0.008,0.014,,,,,,
Maine,2020-09-13,,estimate,-0.014,0.031,-0.003,0.016,0.004,0.011,0.008,0.009,0.014,,,,,,
Louisiana,2020-10-16,,estimate,-0.014,0.037,0.005,0.023,0.015,0.021,0.013,0.011,0.016,,,,,,
Louisiana,2020-10-17,,estimate,-0.014,0.038,0.005,0.024,0.013,0.02,0.014,0.012,0.016,,,,,,
North Carolina,2020-11-12,,estimate based on partial data,-0.014,0.041,0.003,0.021,0.009,0.016,0.013,0.014,0.018,,,,,,
South Carolina,2020-11-13,,estimate based on partial data,-0.014,0.051,0,0.019,0.003,0.009,0.013,0.018,0.022,,,,,,
Alabama,2020-11-14,,estimate based on partial data,-0.014,0.073,0.008,0.038,0.015,0.026,0.025,0.029,0.03,,,,,,
Guam,2020-09-18,,estimate,-0.014,0.075,0.001,0.032,0.004,0.014,0.023,0.028,0.029,,,,,,
Mississippi,2020-11-14,,estimate based on partial data,-0.014,0.077,0.005,0.034,0.013,0.023,0.025,0.029,0.031,,,,,,
Florida,2020-11-13,,estimate based on partial data,-0.014,0.079,0.013,0.042,0.025,0.036,0.029,0.029,0.03,,,,,,
Rhode Island,2020-11-11,,estimate based on partial data,-0.014,0.087,0.02,0.05,0.028,0.038,0.036,0.038,0.032,,,,,,
Rhode Island,2020-11-12,,estimate based on partial data,-0.014,0.09,0.023,0.054,0.026,0.036,0.036,0.038,0.033,,,,,,
Michigan,2020-11-15,,estimate based on partial data,-0.014,0.114,0.029,0.072,0.043,0.059,0.051,0.051,0.04,,,,,,
Michigan,2020-11-16,,forecast,-0.014,0.114,0.029,0.072,0.043,0.059,0.051,0.051,0.04,,,,,,
Michigan,2020-11-17,,forecast,-0.014,0.114,0.029,0.072,0.043,0.059,0.051,0.051,0.04,,,,,,
Michigan,2020-11-18,,forecast,-0.014,0.114,0.029,0.072,0.043,0.059,0.051,0.051,0.04,,,,,,
Michigan,2020-11-19,,forecast,-0.014,0.114,0.029,0.072,0.043,0.059,0.051,0.051,0.04,,,,,,
Michigan,2020-11-20,,forecast,-0.014,0.114,0.029,0.072,0.043,0.059,0.051,0.051,0.04,,,,,,
Michigan,2020-11-21,,forecast,-0.014,0.114,0.029,0.072,0.043,0.059,0.051,0.051,0.04,,,,,,
Michigan,2020-11-22,,forecast,-0.014,0.114,0.029,0.072,0.043,0.059,0.051,0.051,0.04,,,,,,
Michigan,2020-11-23,,forecast,-0.014,0.114,0.029,0.072,0.043,0.059,0.051,0.051,0.04,,,,,,
Michigan,2020-11-24,,forecast,-0.014,0.114,0.029,0.072,0.043,0.059,0.051,0.051,0.04,,,,,,
Michigan,2020-11-25,,forecast,-0.014,0.114,0.029,0.072,0.043,0.059,0.051,0.051,0.04,,,,,,
Michigan,2020-11-26,,forecast,-0.014,0.114,0.029,0.072,0.043,0.059,0.051,0.051,0.04,,,,,,
Michigan,2020-11-27,,forecast,-0.014,0.114,0.029,0.072,0.043,0.059,0.051,0.051,0.04,,,,,,
Michigan,2020-11-28,,forecast,-0.014,0.114,0.029,0.072,0.043,0.059,0.051,0.051,0.04,,,,,,
Michigan,2020-11-29,,forecast,-0.014,0.114,0.029,0.072,0.043,0.059,0.051,0.051,0.04,,,,,,
Virginia,2020-09-22,,estimate,-0.013,0.01,-0.003,0.005,0,0.003,0,0,0.007,,,,,,
South Carolina,2020-09-30,,estimate,-0.013,0.01,-0.001,0.007,0.003,0.005,0.002,0,0.008,,,,,,
Kentucky,2020-09-07,,estimate,-0.013,0.011,-0.003,0.006,0,0.003,0.001,0,0.008,,,,,,
South Carolina,2020-09-28,,estimate,-0.013,0.011,-0.002,0.006,0.002,0.005,0.001,-0.001,0.008,,,,,,
South Carolina,2020-09-12,,estimate,-0.013,0.011,-0.001,0.006,0.003,0.005,0.002,0,0.008,,,,,,
South Carolina,2020-09-13,,estimate,-0.013,0.011,-0.001,0.006,0.003,0.005,0.002,0,0.008,,,,,,
South Carolina,2020-09-29,,estimate,-0.013,0.011,-0.001,0.007,0.002,0.005,0.001,0,0.008,,,,,,
California,2020-09-27,,estimate,-0.013,0.012,-0.005,0.005,0,0.003,0,-0.001,0.007,,,,,,
California,2020-09-28,,estimate,-0.013,0.012,-0.004,0.005,-0.001,0.003,0,0,0.008,,,,,,
Tennessee,2020-09-06,,estimate,-0.013,0.012,-0.004,0.005,0.001,0.004,0.001,-0.001,0.008,,,,,,
Washington,2020-09-06,,estimate,-0.013,0.013,-0.004,0.005,0,0.004,0,0,0.008,,,,,,
District of Columbia,2020-09-17,,estimate,-0.013,0.013,-0.004,0.006,-0.002,0.002,0,0,0.008,,,,,,
Washington,2020-09-07,,estimate,-0.013,0.013,-0.003,0.006,0,0.003,0.001,0,0.008,,,,,,
District of Columbia,2020-09-18,,estimate,-0.013,0.014,-0.003,0.006,0,0.004,0.001,0.001,0.008,,,,,,
Tennessee,2020-09-15,,estimate,-0.013,0.014,0.001,0.01,0.004,0.007,0.003,0.002,0.009,,,,,,
Alabama,2020-09-20,,estimate,-0.013,0.015,-0.004,0.006,0,0.004,0.001,0.001,0.009,,,,,,
Missouri,2020-09-12,,estimate,-0.013,0.015,-0.002,0.009,0.002,0.006,0.003,0.002,0.009,,,,,,
Tennessee,2020-09-14,,estimate,-0.013,0.015,-0.001,0.008,0.004,0.007,0.003,0.001,0.009,,,,,,
Texas,2020-09-19,,estimate,-0.013,0.015,-0.001,0.009,0.004,0.007,0.003,0.002,0.009,,,,,,
Maryland,2020-09-22,,estimate,-0.013,0.016,-0.007,0.004,-0.002,0.002,0,0,0.009,,,,,,
Texas,2020-10-02,,estimate,-0.013,0.016,0.002,0.012,0.006,0.01,0.005,0.003,0.01,,,,,,
Florida,2020-09-26,,estimate,-0.013,0.019,-0.002,0.009,0.002,0.006,0.003,0.003,0.01,,,,,,
Puerto Rico,2020-10-12,,estimate,-0.013,0.019,0.003,0.013,0.008,0.011,0.006,0.006,0.011,,,,,,
Puerto Rico,2020-10-01,,estimate,-0.013,0.019,0.004,0.013,0.007,0.01,0.007,0.005,0.011,,,,,,
West Virginia,2020-09-07,,estimate,-0.013,0.02,-0.001,0.013,0.005,0.01,0.004,0.003,0.01,,,,,,
Puerto Rico,2020-10-13,,estimate,-0.013,0.02,0.002,0.012,0.007,0.011,0.006,0.006,0.011,,,,,,
Oklahoma,2020-09-29,,estimate,-0.013,0.021,-0.001,0.013,0.003,0.008,0.004,0.004,0.011,,,,,,
Oklahoma,2020-10-02,,estimate,-0.013,0.021,-0.001,0.013,0.005,0.009,0.005,0.004,0.011,,,,,,
Puerto Rico,2020-10-19,,estimate,-0.013,0.021,0,0.012,0.006,0.01,0.006,0.005,0.011,,,,,,
Puerto Rico,2020-10-17,,estimate,-0.013,0.021,0.001,0.012,0.006,0.01,0.006,0.005,0.011,,,,,,
Puerto Rico,2020-10-18,,estimate,-0.013,0.021,0.001,0.013,0.006,0.01,0.006,0.005,0.011,,,,,,
Oklahoma,2020-09-21,,estimate,-0.013,0.021,0.001,0.015,0.004,0.009,0.005,0.004,0.011,,,,,,
Oklahoma,2020-09-19,,estimate,-0.013,0.021,0.002,0.015,0.005,0.009,0.006,0.005,0.011,,,,,,
Hawaii,2020-10-17,,estimate,-0.013,0.022,-0.005,0.008,-0.001,0.004,0.003,0.004,0.011,,,,,,
Iowa,2020-09-29,,estimate,-0.013,0.022,0,0.014,0.004,0.009,0.006,0.005,0.011,,,,,,
Oklahoma,2020-10-07,,estimate,-0.013,0.022,0.003,0.016,0.007,0.012,0.007,0.006,0.011,,,,,,
Indiana,2020-09-10,,estimate,-0.013,0.023,-0.007,0.006,0.001,0.006,0.001,0.001,0.011,,,,,,
Iowa,2020-10-01,,estimate,-0.013,0.023,-0.001,0.013,0.007,0.012,0.005,0.005,0.011,,,,,,
Iowa,2020-10-02,,estimate,-0.013,0.023,-0.001,0.014,0.003,0.009,0.006,0.005,0.011,,,,,,
Iowa,2020-10-03,,estimate,-0.013,0.024,-0.002,0.013,0.006,0.012,0.006,0.006,0.011,,,,,,
Iowa,2020-10-04,,estimate,-0.013,0.024,-0.001,0.014,0.004,0.01,0.007,0.007,0.011,,,,,,
Oklahoma,2020-10-11,,estimate,-0.013,0.024,0.003,0.016,0.01,0.015,0.008,0.007,0.011,,,,,,
Iowa,2020-09-09,,estimate,-0.013,0.026,-0.003,0.012,0.001,0.007,0.006,0.007,0.012,,,,,,
Michigan,2020-09-14,,estimate,-0.013,0.027,0.003,0.018,0.006,0.011,0.008,0.007,0.013,,,,,,
Hawaii,2020-10-27,,estimate,-0.013,0.028,-0.004,0.011,0.003,0.009,0.005,0.007,0.013,,,,,,
Michigan,2020-09-15,,estimate,-0.013,0.028,0.003,0.018,0.008,0.013,0.01,0.009,0.013,,,,,,
Kansas,2020-09-18,,estimate,-0.013,0.03,0,0.015,0.006,0.011,0.008,0.008,0.013,,,,,,
Kansas,2020-09-19,,estimate,-0.013,0.03,0.001,0.016,0.007,0.012,0.009,0.009,0.014,,,,,,
Maine,2020-09-10,,estimate,-0.013,0.032,0,0.018,0.007,0.014,0.01,0.01,0.014,,,,,,
North Carolina,2020-11-10,,estimate based on partial data,-0.013,0.037,0.005,0.021,0.007,0.013,0.013,0.014,0.016,,,,,,
New Mexico,2020-11-09,,estimate based on partial data,-0.013,0.066,0.012,0.042,0.016,0.027,0.025,0.024,0.024,,,,,,
Mississippi,2020-11-13,,estimate based on partial data,-0.013,0.075,0.007,0.036,0.015,0.025,0.025,0.029,0.03,,,,,,
Guam,2020-10-07,,estimate,-0.013,0.076,0.004,0.038,0.005,0.017,0.027,0.031,0.028,,,,,,
Florida,2020-11-12,,estimate based on partial data,-0.013,0.076,0.014,0.043,0.023,0.034,0.029,0.029,0.028,,,,,,
Montana,2020-11-14,,estimate based on partial data,-0.013,0.11,0.011,0.055,0.028,0.044,0.041,0.049,0.042,,,,,,
Montana,2020-11-15,,estimate based on partial data,-0.013,0.118,0.008,0.054,0.024,0.04,0.041,0.05,0.045,,,,,,
Montana,2020-11-16,,forecast,-0.013,0.118,0.008,0.054,0.024,0.04,0.041,0.05,0.045,,,,,,
Montana,2020-11-17,,forecast,-0.013,0.118,0.008,0.054,0.024,0.04,0.041,0.05,0.045,,,,,,
Montana,2020-11-18,,forecast,-0.013,0.118,0.008,0.054,0.024,0.04,0.041,0.05,0.045,,,,,,
Montana,2020-11-19,,forecast,-0.013,0.118,0.008,0.054,0.024,0.04,0.041,0.05,0.045,,,,,,
Montana,2020-11-20,,forecast,-0.013,0.118,0.008,0.054,0.024,0.04,0.041,0.05,0.045,,,,,,
Montana,2020-11-21,,forecast,-0.013,0.118,0.008,0.054,0.024,0.04,0.041,0.05,0.045,,,,,,
Montana,2020-11-22,,forecast,-0.013,0.118,0.008,0.054,0.024,0.04,0.041,0.05,0.045,,,,,,
Montana,2020-11-23,,forecast,-0.013,0.118,0.008,0.054,0.024,0.04,0.041,0.05,0.045,,,,,,
Montana,2020-11-24,,forecast,-0.013,0.118,0.008,0.054,0.024,0.04,0.041,0.05,0.045,,,,,,
Montana,2020-11-25,,forecast,-0.013,0.118,0.008,0.054,0.024,0.04,0.041,0.05,0.045,,,,,,
Montana,2020-11-26,,forecast,-0.013,0.118,0.008,0.054,0.024,0.04,0.041,0.05,0.045,,,,,,
Montana,2020-11-27,,forecast,-0.013,0.118,0.008,0.054,0.024,0.04,0.041,0.05,0.045,,,,,,
Montana,2020-11-28,,forecast,-0.013,0.118,0.008,0.054,0.024,0.04,0.041,0.05,0.045,,,,,,
Montana,2020-11-29,,forecast,-0.013,0.118,0.008,0.054,0.024,0.04,0.041,0.05,0.045,,,,,,
South Carolina,2020-10-01,,estimate,-0.012,0.011,-0.001,0.007,0.002,0.005,0.002,0.001,0.007,,,,,,
Kentucky,2020-09-06,,estimate,-0.012,0.012,-0.002,0.006,-0.001,0.003,0.001,0,0.008,,,,,,
Kentucky,2020-09-08,,estimate,-0.012,0.012,-0.002,0.007,0,0.003,0.001,0,0.008,,,,,,
Kentucky,2020-09-09,,estimate,-0.012,0.012,-0.002,0.007,0.002,0.005,0.002,0.001,0.008,,,,,,
Ohio,2020-09-16,,estimate,-0.012,0.013,-0.005,0.006,-0.002,0.002,0,0,0.008,,,,,,
Washington,2020-09-08,,estimate,-0.012,0.014,-0.004,0.006,-0.001,0.003,0.001,0.001,0.008,,,,,,
District of Columbia,2020-09-19,,estimate,-0.012,0.015,-0.002,0.008,0.001,0.005,0.002,0.002,0.008,,,,,,
Missouri,2020-09-22,,estimate,-0.012,0.015,-0.002,0.009,0.001,0.005,0.002,0.002,0.009,,,,,,
Tennessee,2020-09-16,,estimate,-0.012,0.015,0.001,0.01,0.005,0.008,0.004,0.003,0.009,,,,,,
Alabama,2020-09-21,,estimate,-0.012,0.016,-0.004,0.006,-0.001,0.003,0.002,0.002,0.009,,,,,,
Texas,2020-09-18,,estimate,-0.012,0.016,-0.002,0.008,0.004,0.007,0.003,0.003,0.009,,,,,,
Missouri,2020-09-21,,estimate,-0.012,0.016,-0.002,0.009,-0.001,0.003,0.002,0.001,0.009,,,,,,
Missouri,2020-09-11,,estimate,-0.012,0.016,-0.001,0.009,0.003,0.007,0.003,0.002,0.009,,,,,,
Maryland,2020-09-23,,estimate,-0.012,0.017,-0.005,0.006,-0.002,0.002,0.002,0.003,0.009,,,,,,
Mississippi,2020-09-16,,estimate,-0.012,0.017,-0.004,0.006,0,0.004,0.002,0.002,0.009,,,,,,
Puerto Rico,2020-10-07,,estimate,-0.012,0.019,0.002,0.012,0.007,0.01,0.006,0.005,0.01,,,,,,
Puerto Rico,2020-10-06,,estimate,-0.012,0.019,0.003,0.012,0.007,0.01,0.006,0.005,0.01,,,,,,
Puerto Rico,2020-10-08,,estimate,-0.012,0.019,0.003,0.013,0.007,0.011,0.006,0.005,0.01,,,,,,
Puerto Rico,2020-10-15,,estimate,-0.012,0.021,0.001,0.012,0.006,0.01,0.006,0.006,0.011,,,,,,
Oklahoma,2020-09-18,,estimate,-0.012,0.022,0.002,0.015,0.008,0.012,0.007,0.006,0.011,,,,,,
Iowa,2020-09-30,,estimate,-0.012,0.023,0,0.014,0.006,0.012,0.005,0.005,0.011,,,,,,
Oklahoma,2020-10-08,,estimate,-0.012,0.023,0.002,0.015,0.008,0.013,0.007,0.006,0.011,,,,,,
Oklahoma,2020-10-10,,estimate,-0.012,0.024,0.002,0.016,0.01,0.014,0.008,0.007,0.011,,,,,,
Oklahoma,2020-10-09,,estimate,-0.012,0.024,0.003,0.016,0.009,0.014,0.007,0.006,0.011,,,,,,
Oklahoma,2020-10-12,,estimate,-0.012,0.024,0.004,0.017,0.009,0.014,0.009,0.008,0.012,,,,,,
Hawaii,2020-10-20,,estimate,-0.012,0.028,-0.003,0.011,0,0.005,0.006,0.008,0.013,,,,,,
Virginia,2020-11-04,,estimate,-0.012,0.028,0.002,0.017,0.009,0.014,0.009,0.008,0.012,,,,,,
Hawaii,2020-10-25,,estimate,-0.012,0.03,-0.004,0.011,0.002,0.007,0.006,0.009,0.014,,,,,,
Hawaii,2020-10-26,,estimate,-0.012,0.03,-0.003,0.012,0.003,0.008,0.006,0.008,0.014,,,,,,
Michigan,2020-09-17,,estimate,-0.012,0.031,0.006,0.02,0.011,0.016,0.012,0.011,0.013,,,,,,
Maine,2020-09-11,,estimate,-0.012,0.033,-0.002,0.016,0.007,0.013,0.01,0.01,0.014,,,,,,
Maine,2020-09-12,,estimate,-0.012,0.033,-0.001,0.017,0.007,0.014,0.009,0.01,0.014,,,,,,
Maine,2020-09-08,,estimate,-0.012,0.033,0.002,0.02,0.004,0.011,0.011,0.011,0.014,,,,,,
Maine,2020-09-09,,estimate,-0.012,0.034,0,0.018,0.006,0.013,0.011,0.011,0.014,,,,,,
Maine,2020-09-07,,estimate,-0.012,0.034,0.003,0.021,0.005,0.012,0.011,0.011,0.014,,,,,,
Louisiana,2020-10-18,,estimate,-0.012,0.04,0.008,0.027,0.014,0.02,0.015,0.014,0.016,,,,,,
Wisconsin,2020-11-12,,estimate based on partial data,-0.012,0.066,0.016,0.04,0.029,0.037,0.028,0.027,0.025,,,,,,
Alabama,2020-11-13,,estimate based on partial data,-0.012,0.071,0.01,0.038,0.015,0.025,0.025,0.029,0.028,,,,,,
Nevada,2020-11-15,,estimate based on partial data,-0.012,0.09,0.021,0.058,0.032,0.045,0.037,0.037,0.033,,,,,,
Nevada,2020-11-16,,forecast,-0.012,0.09,0.021,0.058,0.032,0.045,0.037,0.037,0.033,,,,,,
Nevada,2020-11-17,,forecast,-0.012,0.09,0.021,0.058,0.032,0.045,0.037,0.037,0.033,,,,,,
Nevada,2020-11-18,,forecast,-0.012,0.09,0.021,0.058,0.032,0.045,0.037,0.037,0.033,,,,,,
Nevada,2020-11-19,,forecast,-0.012,0.09,0.021,0.058,0.032,0.045,0.037,0.037,0.033,,,,,,
Nevada,2020-11-20,,forecast,-0.012,0.09,0.021,0.058,0.032,0.045,0.037,0.037,0.033,,,,,,
Nevada,2020-11-21,,forecast,-0.012,0.09,0.021,0.058,0.032,0.045,0.037,0.037,0.033,,,,,,
Nevada,2020-11-22,,forecast,-0.012,0.09,0.021,0.058,0.032,0.045,0.037,0.037,0.033,,,,,,
Nevada,2020-11-23,,forecast,-0.012,0.09,0.021,0.058,0.032,0.045,0.037,0.037,0.033,,,,,,
Nevada,2020-11-24,,forecast,-0.012,0.09,0.021,0.058,0.032,0.045,0.037,0.037,0.033,,,,,,
Nevada,2020-11-25,,forecast,-0.012,0.09,0.021,0.058,0.032,0.045,0.037,0.037,0.033,,,,,,
Nevada,2020-11-26,,forecast,-0.012,0.09,0.021,0.058,0.032,0.045,0.037,0.037,0.033,,,,,,
Nevada,2020-11-27,,forecast,-0.012,0.09,0.021,0.058,0.032,0.045,0.037,0.037,0.033,,,,,,
Nevada,2020-11-28,,forecast,-0.012,0.09,0.021,0.058,0.032,0.045,0.037,0.037,0.033,,,,,,
Nevada,2020-11-29,,forecast,-0.012,0.09,0.021,0.058,0.032,0.045,0.037,0.037,0.033,,,,,,
Kansas,2020-11-15,,estimate based on partial data,-0.012,0.127,0.022,0.068,0.035,0.051,0.054,0.062,0.05,,,,,,
Kansas,2020-11-16,,forecast,-0.012,0.127,0.022,0.068,0.035,0.051,0.054,0.062,0.05,,,,,,
Kansas,2020-11-17,,forecast,-0.012,0.127,0.022,0.068,0.035,0.051,0.054,0.062,0.05,,,,,,
Kansas,2020-11-18,,forecast,-0.012,0.127,0.022,0.068,0.035,0.051,0.054,0.062,0.05,,,,,,
Kansas,2020-11-19,,forecast,-0.012,0.127,0.022,0.068,0.035,0.051,0.054,0.062,0.05,,,,,,
Kansas,2020-11-20,,forecast,-0.012,0.127,0.022,0.068,0.035,0.051,0.054,0.062,0.05,,,,,,
Kansas,2020-11-21,,forecast,-0.012,0.127,0.022,0.068,0.035,0.051,0.054,0.062,0.05,,,,,,
Kansas,2020-11-22,,forecast,-0.012,0.127,0.022,0.068,0.035,0.051,0.054,0.062,0.05,,,,,,
Kansas,2020-11-23,,forecast,-0.012,0.127,0.022,0.068,0.035,0.051,0.054,0.062,0.05,,,,,,
Kansas,2020-11-24,,forecast,-0.012,0.127,0.022,0.068,0.035,0.051,0.054,0.062,0.05,,,,,,
Kansas,2020-11-25,,forecast,-0.012,0.127,0.022,0.068,0.035,0.051,0.054,0.062,0.05,,,,,,
