state,date,strat,type,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90
South Dakota,2020-10-06,,estimate,384,393,96,251,327,361,408,449,566
South Dakota,2020-10-07,,estimate,632,647,161,413,532,594,677,747,929
South Dakota,2020-10-08,,estimate,597,611,153,387,504,559,634,705,884
South Dakota,2020-10-09,,estimate,674,688,168,439,571,630,715,789,991
South Dakota,2020-10-10,,estimate,627,640,158,402,526,589,670,735,916
South Dakota,2020-10-11,,estimate,582,595,145,382,493,547,620,685,847
South Dakota,2020-10-12,,estimate,344,351,86,223,290,324,365,402,505
South Dakota,2020-10-13,,estimate,491,502,123,320,414,462,523,578,720
South Dakota,2020-10-14,,estimate,810,828,202,533,687,761,861,948,1191
South Dakota,2020-10-15,,estimate,758,777,192,487,641,713,811,896,1119
South Dakota,2020-10-16,,estimate,870,891,218,568,733,818,929,1026,1282
South Dakota,2020-10-17,,estimate,799,816,200,520,672,752,848,941,1177
South Dakota,2020-10-18,,estimate,746,763,187,489,633,703,792,874,1102
South Dakota,2020-10-19,,estimate,442,450,111,284,371,413,470,518,644
South Dakota,2020-10-20,,estimate,622,640,158,405,525,587,667,739,924
South Dakota,2020-10-21,,estimate,1036,1058,257,673,876,973,1098,1222,1507
South Dakota,2020-10-22,,estimate,974,997,240,639,829,921,1038,1147,1415
South Dakota,2020-10-23,,estimate,1098,1127,275,723,929,1034,1169,1296,1617
South Dakota,2020-10-24,,estimate,1010,1037,256,655,858,947,1083,1190,1493
South Dakota,2020-10-25,,estimate,948,965,230,617,804,891,1008,1108,1371
South Dakota,2020-10-26,,estimate,556,563,136,353,468,523,588,647,802
South Dakota,2020-10-27,,estimate,788,802,197,506,660,737,839,924,1145
South Dakota,2020-10-28,,estimate,1282,1306,315,835,1081,1202,1363,1497,1864
South Dakota,2020-10-29,,estimate,1200,1228,304,779,1016,1128,1279,1415,1765
South Dakota,2020-10-30,,estimate,1348,1381,339,877,1143,1265,1432,1592,1981
South Dakota,2020-10-31,,estimate,1225,1255,308,801,1035,1151,1307,1445,1806
South Dakota,2020-11-01,,estimate,1136,1158,277,747,961,1070,1207,1326,1650
South Dakota,2020-11-02,,estimate,662,674,167,425,557,620,701,781,965
South Dakota,2020-11-03,,estimate,926,945,231,604,779,869,983,1090,1358
South Dakota,2020-11-04,,estimate,1504,1540,383,988,1273,1416,1593,1763,2236
South Dakota,2020-11-05,,estimate,1395,1419,342,908,1174,1306,1479,1631,2034
South Dakota,2020-11-06,,estimate,1536,1575,383,1007,1311,1450,1638,1807,2264
South Dakota,2020-11-07,,estimate,1398,1428,348,911,1185,1312,1487,1637,2055
South Dakota,2020-11-08,,estimate,1267,1290,316,813,1069,1190,1345,1485,1843
South Dakota,2020-11-09,,estimate,727,740,181,467,615,684,772,853,1056
South Dakota,2020-11-10,,estimate,1005,1026,250,648,853,942,1068,1183,1465
South Dakota,2020-11-11,,estimate,1600,1630,402,1027,1351,1498,1700,1875,2346
South Dakota,2020-11-12,,estimate,1460,1488,360,946,1235,1371,1552,1711,2115
South Dakota,2020-11-13,,estimate,1590,1625,402,1020,1346,1495,1690,1872,2353
South Dakota,2020-11-14,,estimate,1428,1458,361,925,1203,1343,1517,1675,2107
South Dakota,2020-11-15,,estimate,1274,1304,316,837,1076,1199,1354,1501,1869
South Dakota,2020-11-16,,estimate,710,725,176,463,599,668,757,836,1033
South Dakota,2020-11-17,,estimate,969,987,235,629,817,915,1029,1136,1394
South Dakota,2020-11-18,,estimate,1522,1556,381,982,1293,1433,1624,1792,2213
South Dakota,2020-11-19,,estimate,1362,1398,342,890,1155,1285,1454,1619,2017
South Dakota,2020-11-20,,estimate,1473,1503,364,963,1242,1384,1563,1726,2151
South Dakota,2020-11-21,,estimate,1304,1334,326,845,1105,1225,1388,1536,1909
South Dakota,2020-11-22,,estimate,1142,1164,281,744,965,1071,1213,1341,1652
South Dakota,2020-11-23,,estimate,630,643,154,417,533,592,667,738,920
South Dakota,2020-11-24,,estimate,858,877,215,561,723,805,912,1008,1258
South Dakota,2020-11-25,,estimate,1320,1346,325,854,1115,1240,1404,1550,1915
South Dakota,2020-11-26,,estimate,1183,1210,295,766,1002,1114,1262,1392,1734
South Dakota,2020-11-27,,estimate,1259,1285,309,827,1068,1179,1338,1473,1829
South Dakota,2020-11-28,,estimate,1085,1106,267,710,917,1020,1146,1270,1591
South Dakota,2020-11-29,,estimate,952,968,235,617,803,894,1008,1111,1391
South Dakota,2020-11-30,,estimate,521,535,132,341,440,492,554,619,768
South Dakota,2020-12-01,,estimate,705,717,174,455,591,662,749,826,1022
South Dakota,2020-12-02,,estimate,1085,1107,272,705,914,1023,1151,1277,1590
South Dakota,2020-12-03,,estimate,955,977,237,623,810,901,1018,1121,1403
South Dakota,2020-12-04,,estimate,1020,1040,253,667,862,957,1084,1199,1480
South Dakota,2020-12-05,,estimate,874,892,215,577,740,823,929,1020,1267
South Dakota,2020-12-06,,estimate,775,788,193,499,654,726,820,909,1129
South Dakota,2020-12-07,,estimate,423,431,105,279,356,396,448,495,618
South Dakota,2020-12-08,,estimate,565,578,143,370,477,529,603,667,835
South Dakota,2020-12-09,,estimate,874,891,213,574,740,821,927,1021,1263
South Dakota,2020-12-10,,estimate,770,784,190,501,649,723,813,899,1122
South Dakota,2020-12-11,,estimate,820,838,200,539,697,774,869,960,1191
South Dakota,2020-12-12,,estimate,708,721,180,454,594,662,753,834,1037
South Dakota,2020-12-13,,estimate,619,635,153,405,531,586,657,727,906
South Dakota,2020-12-14,,estimate,339,348,85,221,288,320,363,402,495
South Dakota,2020-12-15,,estimate,458,469,118,295,387,430,490,541,678
South Dakota,2020-12-16,,estimate,710,728,178,464,601,669,760,833,1059
South Dakota,2020-12-17,,estimate,634,646,158,416,534,594,673,738,926
South Dakota,2020-12-18,,estimate,675,691,171,440,568,633,718,799,995
South Dakota,2020-12-19,,estimate,587,601,150,383,493,552,627,695,872
South Dakota,2020-12-20,,estimate,522,532,126,344,444,495,553,611,752
South Dakota,2020-12-21,,estimate,288,295,73,188,243,271,307,341,425
South Dakota,2020-12-22,,estimate,394,404,99,257,336,370,420,463,576
South Dakota,2020-12-23,,estimate,614,627,149,406,524,580,652,718,897
South Dakota,2020-12-24,,estimate,550,561,136,360,466,517,587,643,799
South Dakota,2020-12-25,,estimate,592,609,151,386,503,557,631,699,883
South Dakota,2020-12-26,,estimate,523,532,130,339,438,490,556,611,759
South Dakota,2020-12-27,,estimate,464,474,114,306,393,438,492,544,673
South Dakota,2020-12-28,,estimate,257,263,65,167,217,241,274,306,379
South Dakota,2020-12-29,,estimate,349,359,91,229,294,327,373,411,523
South Dakota,2020-12-30,,estimate,550,563,140,353,466,517,585,647,807
South Dakota,2020-12-31,,estimate,493,505,121,323,421,464,524,578,715
South Dakota,2021-01-01,,estimate,532,544,134,344,450,500,566,624,779
South Dakota,2021-01-02,,estimate,464,474,116,303,391,437,493,542,687
South Dakota,2021-01-03,,estimate,412,421,105,268,346,385,438,483,616
South Dakota,2021-01-04,,estimate,228,233,59,146,191,214,242,269,340
South Dakota,2021-01-05,,estimate,307,315,77,201,260,290,327,362,452
South Dakota,2021-01-06,,estimate,483,494,119,317,408,457,513,566,704
South Dakota,2021-01-07,,estimate,430,441,110,277,363,405,460,508,638
South Dakota,2021-01-08,,estimate based on partial data,459,469,116,296,386,432,487,539,671
South Dakota,2021-01-09,,estimate based on partial data,399,409,102,261,337,376,425,469,595
South Dakota,2021-01-10,,estimate based on partial data,351,359,90,225,296,331,374,414,519
South Dakota,2021-01-11,,estimate based on partial data,195,199,50,123,164,182,208,229,286
South Dakota,2021-01-12,,estimate based on partial data,258,265,67,167,217,243,274,306,381
South Dakota,2021-01-13,,estimate based on partial data,400,410,103,259,338,377,427,473,596
South Dakota,2021-01-14,,estimate based on partial data,352,359,90,225,297,329,373,414,522
South Dakota,2021-01-15,,estimate based on partial data,375,382,96,239,314,351,398,442,547
South Dakota,2021-01-16,,estimate based on partial data,324,330,85,205,270,302,345,381,481
South Dakota,2021-01-17,,estimate based on partial data,281,288,76,177,234,263,299,335,420
South Dakota,2021-01-18,,estimate based on partial data,153,157,43,93,126,143,164,182,232
South Dakota,2021-01-19,,forecast,203,209,57,125,169,190,218,244,308
South Dakota,2021-01-20,,forecast,312,321,91,191,258,290,334,376,485
South Dakota,2021-01-21,,forecast,274,283,83,165,223,254,294,332,437
South Dakota,2021-01-22,,forecast,286,296,90,169,232,265,308,350,461
South Dakota,2021-01-23,,forecast,246,255,81,142,195,226,266,303,399
South Dakota,2021-01-24,,forecast,214,225,74,122,172,198,234,267,361
South Dakota,2021-01-25,,forecast,116,122,43,63,91,106,126,147,198
South Dakota,2021-01-26,,forecast,153,163,60,81,120,140,170,196,271
South Dakota,2021-01-27,,forecast,236,249,95,122,181,213,259,303,424
South Dakota,2021-01-28,,forecast,205,220,91,103,156,186,225,269,391
South Dakota,2021-01-29,,forecast,217,234,97,108,164,197,242,286,412
South Dakota,2021-01-30,,forecast,185,200,92,85,138,164,205,244,368
South Dakota,2021-01-31,,forecast,162,176,83,72,118,144,180,216,329
South Dakota,2021-02-01,,forecast,88,96,48,38,63,77,99,119,183
Tennessee,2020-09-28,,estimate,1268,1333,524,616,957,1138,1407,1629,2282
Tennessee,2020-09-29,,estimate,868,917,358,433,660,783,956,1122,1578
Tennessee,2020-09-30,,estimate,1336,1413,543,689,1028,1202,1469,1712,2440
Tennessee,2020-10-01,,estimate,1278,1353,542,616,967,1151,1423,1643,2353
Tennessee,2020-10-02,,estimate,1355,1426,559,662,1032,1218,1490,1739,2449
Tennessee,2020-10-03,,estimate,1538,1636,656,756,1175,1391,1694,2000,2808
Tennessee,2020-10-04,,estimate,1476,1554,606,723,1102,1320,1625,1906,2660
Tennessee,2020-10-05,,estimate,1794,1894,737,882,1360,1622,1983,2318,3262
Tennessee,2020-10-06,,estimate,1161,1224,479,558,871,1051,1281,1496,2080
Tennessee,2020-10-07,,estimate,1726,1818,688,852,1325,1572,1903,2215,3085
Tennessee,2020-10-08,,estimate,1597,1679,645,787,1223,1464,1749,2031,2860
Tennessee,2020-10-09,,estimate,1626,1722,692,775,1233,1450,1801,2108,2948
Tennessee,2020-10-10,,estimate,1881,1997,760,972,1452,1709,2076,2419,3432
Tennessee,2020-10-11,,estimate,1742,1826,688,844,1338,1570,1907,2217,3059
Tennessee,2020-10-12,,estimate,2116,2221,859,1038,1605,1905,2323,2712,3822
Tennessee,2020-10-13,,estimate,1356,1437,551,663,1041,1235,1505,1766,2472
Tennessee,2020-10-14,,estimate,2027,2130,829,980,1532,1823,2215,2621,3605
Tennessee,2020-10-15,,estimate,1844,1947,764,894,1402,1664,2015,2373,3340
Tennessee,2020-10-16,,estimate,1906,2002,770,925,1445,1718,2100,2456,3434
Tennessee,2020-10-17,,estimate,2164,2284,880,1065,1658,1977,2383,2789,3880
Tennessee,2020-10-18,,estimate,1999,2085,786,997,1505,1794,2188,2542,3532
Tennessee,2020-10-19,,estimate,2396,2551,984,1195,1856,2186,2662,3094,4368
Tennessee,2020-10-20,,estimate,1539,1636,634,764,1183,1393,1715,2006,2807
Tennessee,2020-10-21,,estimate,2297,2419,930,1143,1758,2067,2527,2950,4088
Tennessee,2020-10-22,,estimate,2074,2197,833,1055,1598,1889,2288,2674,3718
Tennessee,2020-10-23,,estimate,2132,2239,866,1053,1609,1923,2352,2737,3820
Tennessee,2020-10-24,,estimate,2448,2553,991,1201,1827,2203,2696,3108,4354
Tennessee,2020-10-25,,estimate,2231,2352,915,1104,1692,2019,2466,2867,4021
Tennessee,2020-10-26,,estimate,2700,2848,1072,1352,2086,2459,2977,3460,4830
Tennessee,2020-10-27,,estimate,1717,1837,727,838,1319,1571,1910,2258,3152
Tennessee,2020-10-28,,estimate,2582,2706,1017,1269,1972,2341,2853,3303,4514
Tennessee,2020-10-29,,estimate,2356,2479,962,1138,1791,2125,2588,3040,4264
Tennessee,2020-10-30,,estimate,2402,2524,976,1192,1814,2165,2662,3085,4286
Tennessee,2020-10-31,,estimate,2740,2891,1109,1381,2108,2488,3014,3495,4915
Tennessee,2020-11-01,,estimate,2520,2657,1003,1283,1934,2281,2780,3232,4523
Tennessee,2020-11-02,,estimate,3072,3224,1242,1521,2333,2759,3362,3935,5446
Tennessee,2020-11-03,,estimate,1988,2092,803,981,1527,1810,2185,2534,3528
Tennessee,2020-11-04,,estimate,2912,3077,1182,1449,2244,2645,3217,3734,5313
Tennessee,2020-11-05,,estimate,2685,2826,1076,1356,2046,2445,2953,3436,4805
Tennessee,2020-11-06,,estimate,2736,2878,1099,1367,2084,2488,3017,3488,4897
Tennessee,2020-11-07,,estimate,3100,3317,1280,1589,2400,2822,3425,4087,5711
Tennessee,2020-11-08,,estimate,2927,3079,1158,1470,2258,2668,3221,3740,5242
Tennessee,2020-11-09,,estimate,3523,3693,1383,1733,2703,3216,3885,4504,6243
Tennessee,2020-11-10,,estimate,2258,2391,918,1123,1742,2055,2497,2916,4121
Tennessee,2020-11-11,,estimate,3341,3543,1354,1720,2587,3037,3676,4314,6080
Tennessee,2020-11-12,,estimate,3044,3204,1233,1470,2327,2745,3354,3897,5450
Tennessee,2020-11-13,,estimate,3119,3332,1321,1570,2397,2822,3456,4033,5761
Tennessee,2020-11-14,,estimate,3578,3769,1424,1768,2746,3247,3964,4606,6396
Tennessee,2020-11-15,,estimate,3336,3520,1350,1641,2544,3016,3699,4326,5966
Tennessee,2020-11-16,,estimate,4086,4301,1673,2011,3096,3702,4480,5251,7295
Tennessee,2020-11-17,,estimate,2614,2766,1081,1287,2012,2386,2860,3371,4756
Tennessee,2020-11-18,,estimate,3942,4104,1521,1961,3000,3556,4333,5014,6837
Tennessee,2020-11-19,,estimate,3546,3737,1443,1750,2726,3234,3889,4530,6335
Tennessee,2020-11-20,,estimate,3654,3841,1490,1784,2769,3332,4000,4692,6636
Tennessee,2020-11-21,,estimate,4190,4400,1656,2093,3234,3810,4581,5325,7379
Tennessee,2020-11-22,,estimate,3862,4114,1589,1963,2971,3475,4286,5070,7154
Tennessee,2020-11-23,,estimate,4722,4985,1904,2363,3594,4259,5245,6093,8442
Tennessee,2020-11-24,,estimate,3030,3214,1268,1513,2316,2732,3341,3923,5476
Tennessee,2020-11-25,,estimate,4485,4767,1878,2244,3450,4090,4913,5805,8213
Tennessee,2020-11-26,,estimate,4120,4375,1726,1978,3143,3759,4569,5324,7523
Tennessee,2020-11-27,,estimate,4317,4543,1784,2113,3278,3894,4701,5543,7853
Tennessee,2020-11-28,,estimate,4924,5157,1919,2435,3782,4455,5374,6270,8622
Tennessee,2020-11-29,,estimate,4625,4889,1902,2278,3515,4204,5102,5979,8477
Tennessee,2020-11-30,,estimate,5686,5968,2290,2785,4334,5196,6256,7248,10075
Tennessee,2020-12-01,,estimate,3729,3905,1503,1842,2797,3389,4086,4757,6642
Tennessee,2020-12-02,,estimate,5422,5720,2206,2692,4126,4936,5940,6911,9850
Tennessee,2020-12-03,,estimate,4999,5327,2091,2498,3808,4543,5535,6538,9184
Tennessee,2020-12-04,,estimate,5282,5541,2122,2591,4022,4773,5821,6738,9399
Tennessee,2020-12-05,,estimate,5986,6315,2434,2976,4544,5394,6614,7729,10852
Tennessee,2020-12-06,,estimate,5604,5929,2278,2849,4292,5078,6173,7217,10085
Tennessee,2020-12-07,,estimate,6956,7297,2756,3472,5366,6270,7548,8804,12397
Tennessee,2020-12-08,,estimate,4482,4718,1791,2226,3420,4087,4951,5738,8053
Tennessee,2020-12-09,,estimate,6735,7086,2650,3343,5196,6123,7421,8612,12123
Tennessee,2020-12-10,,estimate,6030,6362,2455,3027,4641,5453,6622,7745,10864
Tennessee,2020-12-11,,estimate,6168,6545,2584,2977,4704,5592,6783,7986,11195
Tennessee,2020-12-12,,estimate,7200,7544,2887,3567,5469,6492,7933,9181,12837
Tennessee,2020-12-13,,estimate,6610,6946,2651,3223,5023,5992,7292,8551,11777
Tennessee,2020-12-14,,estimate,7981,8425,3241,3904,6125,7262,8799,10274,14306
Tennessee,2020-12-15,,estimate,5118,5409,2100,2556,3917,4645,5640,6544,9274
Tennessee,2020-12-16,,estimate,7541,7924,3058,3613,5776,6829,8313,9668,13450
Tennessee,2020-12-17,,estimate,6754,7151,2734,3387,5190,6117,7482,8786,12134
Tennessee,2020-12-18,,estimate,6980,7334,2838,3446,5282,6315,7660,8906,12509
Tennessee,2020-12-19,,estimate,7766,8220,3197,3805,5957,6982,8566,10017,14116
Tennessee,2020-12-20,,estimate,7174,7545,2910,3581,5430,6475,7901,9189,12970
Tennessee,2020-12-21,,estimate,8466,8933,3446,4207,6448,7636,9365,10944,15482
Tennessee,2020-12-22,,estimate,5426,5728,2140,2728,4192,4956,5979,6967,9701
Tennessee,2020-12-23,,estimate,7861,8267,3171,3870,6002,7118,8663,10050,13969
Tennessee,2020-12-24,,estimate,6759,7173,2793,3391,5150,6116,7429,8736,12505
Tennessee,2020-12-25,,estimate,6972,7336,2780,3499,5294,6347,7688,8924,12421
Tennessee,2020-12-26,,estimate,7656,8142,3270,3755,5836,6914,8500,9892,14214
Tennessee,2020-12-27,,estimate,7030,7428,2869,3420,5436,6380,7728,9029,12630
Tennessee,2020-12-28,,estimate,8278,8710,3332,4120,6375,7477,9119,10591,14801
Tennessee,2020-12-29,,estimate,5136,5405,2061,2532,3929,4645,5642,6623,9266
Tennessee,2020-12-30,,estimate,7406,7838,3059,3674,5700,6718,8200,9501,13436
Tennessee,2020-12-31,,estimate,6510,6812,2627,3126,4922,5890,7132,8289,11670
Tennessee,2021-01-01,,estimate,6464,6800,2578,3219,4941,5828,7096,8272,11598
Tennessee,2021-01-02,,estimate,7134,7545,2849,3607,5483,6457,7857,9201,12810
Tennessee,2021-01-03,,estimate,6308,6692,2573,3146,4865,5756,6970,8115,11520
Tennessee,2021-01-04,,estimate,7384,7794,2999,3689,5649,6683,8109,9471,13313
Tennessee,2021-01-05,,estimate,4578,4824,1839,2270,3503,4150,5047,5847,8113
Tennessee,2021-01-06,,estimate,6452,6798,2602,3211,4943,5872,7124,8290,11628
Tennessee,2021-01-07,,estimate,5705,5966,2265,2846,4323,5145,6309,7287,9963
Tennessee,2021-01-08,,estimate based on partial data,5584,5886,2241,2756,4307,5088,6160,7203,9920
Tennessee,2021-01-09,,estimate based on partial data,5994,6364,2437,3021,4607,5472,6608,7760,10776
Tennessee,2021-01-10,,estimate based on partial data,5358,5660,2204,2638,4080,4849,5917,6918,9662
Tennessee,2021-01-11,,estimate based on partial data,6083,6437,2503,3066,4681,5516,6716,7799,10880
Tennessee,2021-01-12,,estimate based on partial data,3743,3936,1490,1854,2879,3385,4130,4790,6658
Tennessee,2021-01-13,,estimate based on partial data,5284,5593,2217,2606,3990,4779,5843,6850,9698
Tennessee,2021-01-14,,estimate based on partial data,4465,4759,1891,2226,3395,4037,4921,5875,8223
Tennessee,2021-01-15,,estimate based on partial data,4472,4716,1890,2086,3390,4045,4913,5768,8158
Tennessee,2021-01-16,,estimate based on partial data,4762,5074,2049,2326,3640,4332,5257,6189,8771
Tennessee,2021-01-17,,estimate based on partial data,4107,4424,1807,2038,3150,3727,4575,5432,7792
Tennessee,2021-01-18,,estimate based on partial data,4748,5059,2105,2271,3548,4277,5267,6238,8956
Tennessee,2021-01-19,,forecast,2863,3072,1290,1378,2142,2577,3189,3759,5489
Tennessee,2021-01-20,,forecast,4042,4352,1934,1878,2975,3594,4478,5324,8148
Tennessee,2021-01-21,,forecast,3406,3685,1633,1574,2533,3053,3811,4556,6674
Tennessee,2021-01-22,,forecast,3341,3628,1677,1507,2437,2987,3706,4441,6800
Tennessee,2021-01-23,,forecast,3537,3917,1858,1661,2621,3145,4000,4808,7377
Tennessee,2021-01-24,,forecast,3130,3426,1646,1383,2253,2762,3527,4266,6536
Tennessee,2021-01-25,,forecast,3615,4004,2017,1556,2601,3213,4054,4920,7853
Tennessee,2021-01-26,,forecast,2171,2420,1262,889,1523,1893,2445,3032,4830
Tennessee,2021-01-27,,forecast,3004,3384,1853,1196,2093,2602,3456,4242,6877
Tennessee,2021-01-28,,forecast,2575,2905,1612,1011,1768,2239,2945,3634,5905
Tennessee,2021-01-29,,forecast,2495,2876,1715,940,1679,2150,2881,3620,6149
Tennessee,2021-01-30,,forecast,2668,3115,1942,995,1800,2311,3074,3921,6749
Tennessee,2021-01-31,,forecast,2312,2689,1667,824,1538,2015,2686,3385,5819
Tennessee,2021-02-01,,forecast,2625,3123,2118,903,1721,2267,3072,3920,6921
Texas,2020-09-28,,estimate,3396,3594,1344,1761,2619,3094,3719,4356,6028
Texas,2020-09-29,,estimate,4422,4675,1743,2241,3424,4027,4872,5710,7904
Texas,2020-09-30,,estimate,4420,4697,1799,2228,3390,4044,4905,5785,8047
Texas,2020-10-01,,estimate,3824,4022,1490,1947,2951,3471,4183,4879,6730
Texas,2020-10-02,,estimate,4567,4836,1833,2323,3524,4157,5022,5856,8310
Texas,2020-10-03,,estimate,3361,3520,1323,1702,2598,3046,3663,4222,5997
Texas,2020-10-04,,estimate,3004,3189,1207,1520,2321,2729,3325,3867,5400
Texas,2020-10-05,,estimate,4188,4408,1671,2108,3246,3803,4597,5346,7477
Texas,2020-10-06,,estimate,5348,5612,2114,2698,4114,4834,5836,6760,9609
Texas,2020-10-07,,estimate,5282,5563,2096,2656,4058,4811,5811,6715,9353
Texas,2020-10-08,,estimate,4526,4734,1795,2246,3439,4093,4915,5740,7976
Texas,2020-10-09,,estimate,5342,5593,2060,2667,4136,4884,5797,6786,9384
Texas,2020-10-10,,estimate,3894,4086,1539,1946,2973,3527,4288,4975,6870
Texas,2020-10-11,,estimate,3498,3675,1368,1797,2695,3183,3815,4460,6200
Texas,2020-10-12,,estimate,4762,5015,1879,2402,3694,4343,5232,6007,8506
Texas,2020-10-13,,estimate,6234,6554,2469,3101,4782,5673,6804,7972,11069
Texas,2020-10-14,,estimate,6102,6407,2368,3082,4722,5542,6672,7768,10628
Texas,2020-10-15,,estimate,5228,5422,1946,2686,3997,4758,5714,6551,8916
Texas,2020-10-16,,estimate,6146,6452,2428,3096,4694,5552,6759,7884,10903
Texas,2020-10-17,,estimate,4525,4718,1744,2281,3460,4090,4948,5705,7875
Texas,2020-10-18,,estimate,4056,4264,1576,2073,3157,3722,4450,5115,7189
Texas,2020-10-19,,estimate,5492,5792,2190,2757,4232,5023,5990,7049,9773
Texas,2020-10-20,,estimate,7148,7513,2792,3667,5541,6515,7840,9084,12675
Texas,2020-10-21,,estimate,7035,7397,2797,3550,5399,6373,7716,8932,12460
Texas,2020-10-22,,estimate,5936,6260,2338,3015,4592,5378,6561,7644,10529
Texas,2020-10-23,,estimate,7080,7458,2821,3584,5448,6426,7764,9017,12705
Texas,2020-10-24,,estimate,5145,5413,2040,2532,3979,4710,5624,6576,9047
Texas,2020-10-25,,estimate,4643,4847,1816,2336,3538,4219,5068,5894,8102
Texas,2020-10-26,,estimate,6446,6686,2443,3296,4873,5825,7057,8115,11178
Texas,2020-10-27,,estimate,8110,8579,3212,4089,6294,7422,8952,10380,14451
Texas,2020-10-28,,estimate,8072,8448,3116,4112,6216,7344,8895,10200,14141
Texas,2020-10-29,,estimate,6784,7183,2742,3419,5256,6179,7450,8761,12165
Texas,2020-10-30,,estimate,8152,8550,3130,4132,6390,7444,8954,10294,14326
Texas,2020-10-31,,estimate,6001,6254,2328,2979,4552,5407,6590,7696,10376
Texas,2020-11-01,,estimate,5326,5603,2063,2750,4105,4828,5857,6831,9317
Texas,2020-11-02,,estimate,7312,7723,2883,3690,5696,6677,8051,9299,12895
Texas,2020-11-03,,estimate,9496,9937,3670,4745,7246,8567,10484,12172,16618
Texas,2020-11-04,,estimate,9350,9753,3597,4729,7183,8477,10184,11779,16196
Texas,2020-11-05,,estimate,7810,8247,3008,4088,6138,7164,8555,9924,13680
Texas,2020-11-06,,estimate,9516,9998,3705,4867,7317,8577,10466,12256,16726
Texas,2020-11-07,,estimate,6837,7154,2607,3502,5282,6210,7483,8708,11919
Texas,2020-11-08,,estimate,6084,6429,2363,3166,4759,5533,6666,7736,10873
Texas,2020-11-09,,estimate,8425,8862,3333,4217,6471,7628,9301,10783,15074
Texas,2020-11-10,,estimate,10892,11340,4223,5382,8270,9831,11921,13750,18826
Texas,2020-11-11,,estimate,10738,11364,4244,5649,8400,9769,11776,13715,19286
Texas,2020-11-12,,estimate,9155,9614,3623,4488,7001,8317,10124,11747,16147
Texas,2020-11-13,,estimate,10841,11370,4244,5463,8342,9895,11904,13834,18880
Texas,2020-11-14,,estimate,7875,8223,3053,3907,6039,7132,8601,9919,13874
Texas,2020-11-15,,estimate,6992,7408,2769,3545,5426,6403,7714,9044,12549
Texas,2020-11-16,,estimate,9520,10054,3750,4820,7369,8675,10486,12238,16894
Texas,2020-11-17,,estimate,12345,13014,4802,6358,9619,11261,13451,15827,21835
Texas,2020-11-18,,estimate,12276,12865,4730,6308,9430,11098,13474,15678,21418
Texas,2020-11-19,,estimate,10380,10915,4152,5177,7987,9416,11369,13270,18335
Texas,2020-11-20,,estimate,12282,12905,4795,6168,9552,11294,13455,15558,21820
Texas,2020-11-21,,estimate,8859,9331,3502,4432,6858,8030,9743,11380,15762
Texas,2020-11-22,,estimate,7993,8388,3098,4075,6191,7250,8744,10196,13931
Texas,2020-11-23,,estimate,10922,11472,4302,5641,8322,9879,12006,13930,19474
Texas,2020-11-24,,estimate,14095,14752,5514,7002,10844,12749,15419,17944,24977
Texas,2020-11-25,,estimate,13810,14487,5368,7050,10625,12477,15158,17596,23955
Texas,2020-11-26,,estimate,11562,12125,4528,5859,8915,10473,12712,14722,20608
Texas,2020-11-27,,estimate,13776,14451,5310,7084,10710,12603,14991,17470,24150
Texas,2020-11-28,,estimate,9936,10434,3924,5064,7652,9014,10838,12520,17919
Texas,2020-11-29,,estimate,8940,9399,3454,4492,6961,8201,9790,11408,15829
Texas,2020-11-30,,estimate,12058,12681,4648,6212,9317,10984,13186,15403,21263
Texas,2020-12-01,,estimate,15506,16377,6167,7714,11931,14170,17096,20060,27924
Texas,2020-12-02,,estimate,15206,15939,5896,7636,11728,13849,16693,19411,26605
Texas,2020-12-03,,estimate,12801,13523,5022,6536,10012,11705,14142,16371,22776
Texas,2020-12-04,,estimate,15197,16106,6012,7908,11811,13759,16744,19412,27044
Texas,2020-12-05,,estimate,11152,11674,4336,5484,8659,10152,12181,14254,19475
Texas,2020-12-06,,estimate,9784,10320,3866,5004,7568,8914,10665,12545,17391
Texas,2020-12-07,,estimate,13470,14165,5175,6920,10427,12298,14821,17300,23688
Texas,2020-12-08,,estimate,17147,18002,6669,8578,13305,15564,18804,22061,30357
Texas,2020-12-09,,estimate,16834,17654,6537,8580,12932,15301,18474,21412,29600
Texas,2020-12-10,,estimate,14200,14864,5451,7240,10906,12873,15603,18000,24786
Texas,2020-12-11,,estimate,16892,17651,6589,8388,12888,15307,18416,21551,29726
Texas,2020-12-12,,estimate,12276,12736,4758,6144,9293,11033,13349,15497,21214
Texas,2020-12-13,,estimate,10700,11244,4191,5443,8207,9734,11666,13664,18913
Texas,2020-12-14,,estimate,14704,15360,5619,7578,11315,13277,16192,18693,25248
Texas,2020-12-15,,estimate,18634,19656,7264,9621,14470,17025,20594,23909,32955
Texas,2020-12-16,,estimate,18013,18946,7059,9210,13834,16339,19733,23065,31788
Texas,2020-12-17,,estimate,15209,16022,5984,7724,11793,13877,16748,19326,27121
Texas,2020-12-18,,estimate,18068,19055,7108,9212,14075,16555,19893,23132,32064
Texas,2020-12-19,,estimate,13116,13710,5022,6614,10095,11932,14443,16715,22632
Texas,2020-12-20,,estimate,11498,12074,4444,5889,8858,10468,12565,14651,20095
Texas,2020-12-21,,estimate,15782,16563,6138,7940,12250,14322,17342,19874,27795
