country,date,type,median,mean,sd,lower_20,upper_20,lower_50,upper_50,lower_90,upper_90
Equatorial Guinea,2020-07-29,estimate based on partial data,-0.252,-0.202,0.208,,,-0.36,-0.231,-0.397,-0.008
Equatorial Guinea,2020-07-30,estimate based on partial data,-0.252,-0.201,0.217,,,-0.357,-0.228,-0.408,-0.015
Equatorial Guinea,2020-07-31,estimate based on partial data,-0.253,-0.2,0.227,,,-0.357,-0.229,-0.397,-0.003
Equatorial Guinea,2020-08-01,forecast,-0.253,-0.198,0.239,,,-0.358,-0.23,-0.39,0.009
Equatorial Guinea,2020-08-02,forecast,-0.252,-0.197,0.252,,,-0.355,-0.226,-0.408,-0.004
Equatorial Guinea,2020-08-03,forecast,-0.252,-0.195,0.267,,,-0.355,-0.226,-0.397,0.006
Equatorial Guinea,2020-08-04,forecast,-0.252,-0.194,0.284,,,-0.356,-0.227,-0.398,0.006
Equatorial Guinea,2020-08-05,forecast,-0.253,-0.192,0.304,,,-0.359,-0.229,-0.397,0.012
Equatorial Guinea,2020-08-06,forecast,-0.253,-0.19,0.325,,,-0.359,-0.23,-0.4,0.013
Equatorial Guinea,2020-08-07,forecast,-0.253,-0.187,0.348,,,-0.359,-0.23,-0.4,0.014
Equatorial Guinea,2020-08-08,forecast,-0.253,-0.185,0.372,,,-0.359,-0.23,-0.399,0.02
Equatorial Guinea,2020-08-09,forecast,-0.254,-0.182,0.397,,,-0.361,-0.231,-0.411,0.013
Equatorial Guinea,2020-08-10,forecast,-0.254,-0.179,0.423,,,-0.359,-0.23,-0.408,0.015
Equatorial Guinea,2020-08-11,forecast,-0.255,-0.176,0.45,,,-0.36,-0.23,-0.41,0.014
Equatorial Guinea,2020-08-12,forecast,-0.254,-0.173,0.478,,,-0.36,-0.23,-0.409,0.015
Equatorial Guinea,2020-08-13,forecast,-0.253,-0.169,0.508,,,-0.36,-0.23,-0.408,0.013
Equatorial Guinea,2020-08-14,forecast,-0.254,-0.165,0.541,,,-0.36,-0.229,-0.408,0.017
Eswatini,2020-08-04,estimate,-0.022,-0.023,0.021,-0.025,-0.019,-0.032,-0.015,-0.054,0.009
Eswatini,2020-08-05,estimate,-0.024,-0.025,0.022,-0.027,-0.021,-0.032,-0.015,-0.058,0.008
Eswatini,2020-08-06,estimate,-0.025,-0.028,0.023,-0.027,-0.022,-0.032,-0.015,-0.063,0.006
Eswatini,2020-08-07,estimate,-0.026,-0.03,0.024,-0.027,-0.021,-0.033,-0.015,-0.066,0.004
Eswatini,2020-08-08,estimate,-0.027,-0.031,0.024,-0.025,-0.019,-0.034,-0.016,-0.07,0.002
Eswatini,2020-08-09,estimate,-0.028,-0.033,0.025,-0.026,-0.02,-0.034,-0.016,-0.074,0
Eswatini,2020-08-10,estimate,-0.028,-0.035,0.026,-0.027,-0.021,-0.034,-0.016,-0.074,0
Eswatini,2020-08-11,estimate,-0.029,-0.036,0.026,-0.028,-0.022,-0.034,-0.016,-0.077,-0.002
Eswatini,2020-08-12,estimate,-0.03,-0.037,0.026,-0.027,-0.021,-0.035,-0.017,-0.083,-0.006
Eswatini,2020-08-13,estimate,-0.03,-0.038,0.027,-0.029,-0.023,-0.037,-0.017,-0.082,-0.006
Eswatini,2020-08-14,estimate,-0.031,-0.039,0.027,-0.028,-0.022,-0.037,-0.017,-0.081,-0.005
Eswatini,2020-08-15,estimate,-0.031,-0.039,0.027,-0.031,-0.024,-0.037,-0.017,-0.079,-0.003
Eswatini,2020-08-16,estimate,-0.032,-0.039,0.026,-0.028,-0.022,-0.036,-0.017,-0.08,-0.004
Eswatini,2020-08-17,estimate,-0.032,-0.039,0.026,-0.028,-0.022,-0.038,-0.018,-0.081,-0.005
Eswatini,2020-08-18,estimate,-0.032,-0.039,0.025,-0.029,-0.022,-0.038,-0.018,-0.081,-0.007
Eswatini,2020-08-19,estimate,-0.032,-0.038,0.025,-0.03,-0.024,-0.038,-0.018,-0.078,-0.005
Eswatini,2020-08-20,estimate,-0.032,-0.038,0.024,-0.03,-0.024,-0.039,-0.019,-0.074,-0.004
Eswatini,2020-08-21,estimate,-0.032,-0.037,0.023,-0.03,-0.023,-0.038,-0.019,-0.076,-0.006
Eswatini,2020-08-22,estimate,-0.032,-0.036,0.023,-0.029,-0.023,-0.04,-0.02,-0.07,-0.001
Eswatini,2020-08-23,estimate,-0.031,-0.034,0.023,-0.03,-0.023,-0.038,-0.018,-0.07,-0.001
Eswatini,2020-08-24,estimate,-0.031,-0.033,0.023,-0.03,-0.023,-0.038,-0.018,-0.072,-0.003
Eswatini,2020-08-25,estimate,-0.03,-0.032,0.023,-0.029,-0.022,-0.039,-0.019,-0.071,-0.001
Eswatini,2020-08-26,estimate,-0.03,-0.03,0.024,-0.03,-0.023,-0.038,-0.017,-0.071,0
Eswatini,2020-08-27,estimate,-0.029,-0.029,0.025,-0.03,-0.023,-0.037,-0.016,-0.068,0.006
Eswatini,2020-08-28,estimate,-0.029,-0.028,0.026,-0.03,-0.023,-0.038,-0.017,-0.071,0.006
Eswatini,2020-08-29,estimate,-0.028,-0.027,0.027,-0.027,-0.02,-0.039,-0.018,-0.069,0.009
Eswatini,2020-08-30,estimate,-0.028,-0.026,0.028,-0.031,-0.023,-0.04,-0.018,-0.07,0.011
Eswatini,2020-08-31,estimate,-0.028,-0.025,0.029,-0.028,-0.021,-0.04,-0.018,-0.073,0.01
Eswatini,2020-09-01,estimate,-0.028,-0.025,0.03,-0.03,-0.022,-0.04,-0.017,-0.069,0.016
Eswatini,2020-09-02,estimate,-0.028,-0.024,0.03,-0.03,-0.023,-0.04,-0.017,-0.069,0.019
Eswatini,2020-09-03,estimate,-0.027,-0.024,0.031,-0.03,-0.022,-0.039,-0.016,-0.069,0.021
Eswatini,2020-09-04,estimate,-0.027,-0.025,0.031,-0.029,-0.021,-0.041,-0.017,-0.069,0.02
Eswatini,2020-09-05,estimate,-0.028,-0.025,0.03,-0.03,-0.023,-0.041,-0.017,-0.072,0.019
Eswatini,2020-09-06,estimate,-0.028,-0.026,0.03,-0.031,-0.023,-0.042,-0.017,-0.078,0.013
Eswatini,2020-09-07,estimate,-0.028,-0.027,0.03,-0.03,-0.022,-0.042,-0.016,-0.079,0.013
Eswatini,2020-09-08,estimate,-0.029,-0.028,0.029,-0.031,-0.022,-0.044,-0.018,-0.076,0.014
Eswatini,2020-09-09,estimate,-0.029,-0.029,0.029,-0.031,-0.023,-0.042,-0.015,-0.074,0.017
Eswatini,2020-09-10,estimate,-0.029,-0.03,0.029,-0.031,-0.023,-0.042,-0.016,-0.078,0.013
Eswatini,2020-09-11,estimate,-0.03,-0.031,0.029,-0.03,-0.021,-0.042,-0.015,-0.08,0.012
Eswatini,2020-09-12,estimate,-0.031,-0.033,0.03,-0.031,-0.022,-0.043,-0.015,-0.077,0.018
Eswatini,2020-09-13,estimate,-0.031,-0.034,0.03,-0.029,-0.02,-0.044,-0.015,-0.083,0.014
Eswatini,2020-09-14,estimate,-0.032,-0.035,0.031,-0.031,-0.022,-0.044,-0.015,-0.092,0.009
Eswatini,2020-09-15,estimate,-0.033,-0.037,0.032,-0.03,-0.02,-0.045,-0.016,-0.09,0.013
Eswatini,2020-09-16,estimate,-0.033,-0.038,0.034,-0.031,-0.022,-0.046,-0.016,-0.092,0.013
Eswatini,2020-09-17,estimate,-0.034,-0.039,0.035,-0.032,-0.022,-0.046,-0.016,-0.095,0.013
Eswatini,2020-09-18,estimate,-0.034,-0.04,0.037,-0.033,-0.023,-0.047,-0.016,-0.097,0.015
Eswatini,2020-09-19,estimate,-0.035,-0.041,0.038,-0.033,-0.022,-0.048,-0.016,-0.101,0.016
Eswatini,2020-09-20,estimate,-0.035,-0.042,0.04,-0.033,-0.023,-0.047,-0.013,-0.104,0.018
Eswatini,2020-09-21,estimate,-0.035,-0.043,0.041,-0.035,-0.024,-0.05,-0.015,-0.11,0.019
Eswatini,2020-09-22,estimate,-0.035,-0.044,0.043,-0.034,-0.023,-0.05,-0.014,-0.12,0.014
Eswatini,2020-09-23,estimate,-0.035,-0.045,0.045,-0.034,-0.023,-0.05,-0.012,-0.112,0.027
Eswatini,2020-09-24,estimate,-0.036,-0.045,0.046,-0.035,-0.023,-0.049,-0.01,-0.118,0.024
Eswatini,2020-09-25,estimate based on partial data,-0.035,-0.045,0.048,-0.035,-0.023,-0.051,-0.011,-0.122,0.025
Eswatini,2020-09-26,estimate based on partial data,-0.036,-0.046,0.05,-0.035,-0.023,-0.051,-0.01,-0.128,0.025
Eswatini,2020-09-27,estimate based on partial data,-0.036,-0.046,0.051,-0.031,-0.018,-0.051,-0.009,-0.131,0.027
Eswatini,2020-09-28,estimate based on partial data,-0.035,-0.046,0.053,-0.036,-0.023,-0.052,-0.009,-0.135,0.029
Eswatini,2020-09-29,estimate based on partial data,-0.035,-0.046,0.055,-0.033,-0.02,-0.052,-0.008,-0.14,0.032
Eswatini,2020-09-30,estimate based on partial data,-0.035,-0.046,0.057,-0.033,-0.02,-0.053,-0.008,-0.148,0.031
Eswatini,2020-10-01,estimate based on partial data,-0.035,-0.046,0.059,-0.035,-0.022,-0.053,-0.007,-0.151,0.034
Eswatini,2020-10-02,estimate based on partial data,-0.035,-0.046,0.061,-0.031,-0.018,-0.054,-0.007,-0.15,0.04
Eswatini,2020-10-03,estimate based on partial data,-0.035,-0.045,0.063,-0.03,-0.017,-0.055,-0.007,-0.152,0.045
Eswatini,2020-10-04,estimate based on partial data,-0.035,-0.045,0.065,-0.031,-0.017,-0.06,-0.011,-0.159,0.045
Eswatini,2020-10-05,estimate based on partial data,-0.035,-0.045,0.068,-0.03,-0.016,-0.062,-0.012,-0.163,0.048
Eswatini,2020-10-06,estimate based on partial data,-0.035,-0.044,0.071,-0.032,-0.018,-0.062,-0.01,-0.161,0.055
Eswatini,2020-10-07,estimate based on partial data,-0.034,-0.044,0.074,-0.033,-0.019,-0.063,-0.01,-0.163,0.058
Eswatini,2020-10-08,estimate based on partial data,-0.034,-0.043,0.078,-0.032,-0.018,-0.064,-0.01,-0.164,0.064
Eswatini,2020-10-09,estimate based on partial data,-0.034,-0.043,0.082,-0.032,-0.018,-0.064,-0.009,-0.162,0.07
Eswatini,2020-10-10,estimate based on partial data,-0.035,-0.042,0.087,-0.033,-0.018,-0.06,-0.004,-0.164,0.074
Eswatini,2020-10-11,estimate based on partial data,-0.035,-0.042,0.092,-0.032,-0.018,-0.062,-0.006,-0.171,0.073
Eswatini,2020-10-12,estimate based on partial data,-0.034,-0.041,0.098,-0.032,-0.018,-0.064,-0.006,-0.175,0.075
Eswatini,2020-10-13,forecast,-0.034,-0.041,0.098,-0.032,-0.018,-0.064,-0.006,-0.175,0.075
Eswatini,2020-10-14,forecast,-0.034,-0.041,0.098,-0.032,-0.018,-0.064,-0.006,-0.175,0.075
Eswatini,2020-10-15,forecast,-0.034,-0.041,0.098,-0.032,-0.018,-0.064,-0.006,-0.175,0.075
Eswatini,2020-10-16,forecast,-0.034,-0.041,0.098,-0.032,-0.018,-0.064,-0.006,-0.175,0.075
Eswatini,2020-10-17,forecast,-0.034,-0.041,0.098,-0.032,-0.018,-0.064,-0.006,-0.175,0.075
Eswatini,2020-10-18,forecast,-0.034,-0.041,0.098,-0.032,-0.018,-0.064,-0.006,-0.175,0.075
Eswatini,2020-10-19,forecast,-0.034,-0.041,0.098,-0.032,-0.018,-0.064,-0.006,-0.175,0.075
Eswatini,2020-10-20,forecast,-0.034,-0.041,0.098,-0.032,-0.018,-0.064,-0.006,-0.175,0.075
Eswatini,2020-10-21,forecast,-0.034,-0.041,0.098,-0.032,-0.018,-0.064,-0.006,-0.175,0.075
Eswatini,2020-10-22,forecast,-0.034,-0.041,0.098,-0.032,-0.018,-0.064,-0.006,-0.175,0.075
Eswatini,2020-10-23,forecast,-0.034,-0.041,0.098,-0.032,-0.018,-0.064,-0.006,-0.175,0.075
Eswatini,2020-10-24,forecast,-0.034,-0.041,0.098,-0.032,-0.018,-0.064,-0.006,-0.175,0.075
Eswatini,2020-10-25,forecast,-0.034,-0.041,0.098,-0.032,-0.018,-0.064,-0.006,-0.175,0.075
Eswatini,2020-10-26,forecast,-0.034,-0.041,0.098,-0.032,-0.018,-0.064,-0.006,-0.175,0.075
Ethiopia,2020-08-03,estimate,0.014,0.014,0.013,0.01,0.015,0.006,0.021,-0.007,0.034
Ethiopia,2020-08-04,estimate,0.012,0.012,0.013,0.008,0.013,0.004,0.018,-0.008,0.034
Ethiopia,2020-08-05,estimate,0.01,0.01,0.013,0.007,0.012,0.002,0.017,-0.012,0.03
Ethiopia,2020-08-06,estimate,0.008,0.008,0.013,0.005,0.01,0,0.015,-0.012,0.03
Ethiopia,2020-08-07,estimate,0.007,0.006,0.013,0.003,0.008,0,0.015,-0.015,0.027
Ethiopia,2020-08-08,estimate,0.005,0.004,0.013,0.004,0.01,-0.003,0.012,-0.017,0.026
Ethiopia,2020-08-09,estimate,0.003,0.003,0.014,0.001,0.006,-0.005,0.01,-0.019,0.024
Ethiopia,2020-08-10,estimate,0.001,0.001,0.014,0,0.005,-0.006,0.009,-0.022,0.021
Ethiopia,2020-08-11,estimate,-0.001,-0.001,0.014,-0.001,0.004,-0.008,0.007,-0.024,0.019
Ethiopia,2020-08-12,estimate,-0.002,-0.003,0.014,-0.003,0.002,-0.009,0.007,-0.025,0.018
Ethiopia,2020-08-13,estimate,-0.004,-0.005,0.014,-0.007,-0.002,-0.011,0.004,-0.028,0.015
Ethiopia,2020-08-14,estimate,-0.006,-0.007,0.013,-0.01,-0.005,-0.013,0.002,-0.03,0.014
Ethiopia,2020-08-15,estimate,-0.008,-0.008,0.013,-0.009,-0.003,-0.015,0,-0.03,0.014
Ethiopia,2020-08-16,estimate,-0.009,-0.01,0.013,-0.011,-0.005,-0.017,-0.001,-0.031,0.011
Ethiopia,2020-08-17,estimate,-0.011,-0.011,0.013,-0.013,-0.008,-0.017,-0.002,-0.033,0.009
Ethiopia,2020-08-18,estimate,-0.012,-0.013,0.013,-0.013,-0.007,-0.019,-0.003,-0.035,0.008
Ethiopia,2020-08-19,estimate,-0.014,-0.014,0.013,-0.013,-0.008,-0.021,-0.006,-0.035,0.007
Ethiopia,2020-08-20,estimate,-0.015,-0.016,0.013,-0.017,-0.012,-0.022,-0.007,-0.037,0.005
Ethiopia,2020-08-21,estimate,-0.016,-0.017,0.013,-0.018,-0.013,-0.023,-0.008,-0.039,0.002
Ethiopia,2020-08-22,estimate,-0.017,-0.018,0.013,-0.019,-0.013,-0.025,-0.01,-0.04,0.001
Ethiopia,2020-08-23,estimate,-0.019,-0.019,0.013,-0.022,-0.016,-0.027,-0.011,-0.04,0.001
Ethiopia,2020-08-24,estimate,-0.019,-0.02,0.013,-0.022,-0.017,-0.027,-0.012,-0.04,0.002
Ethiopia,2020-08-25,estimate,-0.02,-0.021,0.013,-0.022,-0.016,-0.028,-0.012,-0.04,0.002
Ethiopia,2020-08-26,estimate,-0.021,-0.022,0.013,-0.023,-0.017,-0.03,-0.014,-0.042,0
Ethiopia,2020-08-27,estimate,-0.022,-0.023,0.014,-0.024,-0.018,-0.029,-0.013,-0.044,-0.001
Ethiopia,2020-08-28,estimate,-0.023,-0.023,0.014,-0.023,-0.018,-0.029,-0.013,-0.046,-0.003
Ethiopia,2020-08-29,estimate,-0.023,-0.024,0.014,-0.025,-0.02,-0.03,-0.015,-0.047,-0.004
Ethiopia,2020-08-30,estimate,-0.024,-0.025,0.014,-0.027,-0.021,-0.031,-0.015,-0.047,-0.004
Ethiopia,2020-08-31,estimate,-0.025,-0.025,0.014,-0.026,-0.021,-0.032,-0.016,-0.048,-0.004
Ethiopia,2020-09-01,estimate,-0.025,-0.026,0.014,-0.027,-0.021,-0.032,-0.016,-0.048,-0.005
Ethiopia,2020-09-02,estimate,-0.026,-0.026,0.014,-0.026,-0.02,-0.033,-0.017,-0.048,-0.004
Ethiopia,2020-09-03,estimate,-0.026,-0.027,0.014,-0.028,-0.022,-0.033,-0.017,-0.049,-0.005
Ethiopia,2020-09-04,estimate,-0.026,-0.027,0.014,-0.028,-0.022,-0.032,-0.016,-0.05,-0.006
Ethiopia,2020-09-05,estimate,-0.027,-0.027,0.014,-0.03,-0.024,-0.032,-0.016,-0.05,-0.005
Ethiopia,2020-09-06,estimate,-0.027,-0.027,0.014,-0.028,-0.022,-0.034,-0.018,-0.05,-0.006
Ethiopia,2020-09-07,estimate,-0.027,-0.027,0.014,-0.028,-0.022,-0.034,-0.018,-0.05,-0.005
Ethiopia,2020-09-08,estimate,-0.027,-0.027,0.014,-0.028,-0.022,-0.034,-0.019,-0.05,-0.005
Ethiopia,2020-09-09,estimate,-0.026,-0.027,0.014,-0.029,-0.023,-0.034,-0.018,-0.048,-0.003
Ethiopia,2020-09-10,estimate,-0.026,-0.027,0.014,-0.028,-0.022,-0.035,-0.018,-0.049,-0.005
Ethiopia,2020-09-11,estimate,-0.026,-0.027,0.014,-0.028,-0.022,-0.034,-0.018,-0.05,-0.006
Ethiopia,2020-09-12,estimate,-0.026,-0.026,0.014,-0.029,-0.023,-0.034,-0.017,-0.049,-0.004
Ethiopia,2020-09-13,estimate,-0.025,-0.026,0.014,-0.026,-0.02,-0.034,-0.018,-0.048,-0.004
Ethiopia,2020-09-14,estimate,-0.025,-0.025,0.014,-0.026,-0.019,-0.034,-0.017,-0.047,-0.002
Ethiopia,2020-09-15,estimate,-0.024,-0.024,0.014,-0.026,-0.019,-0.034,-0.017,-0.047,-0.001
Ethiopia,2020-09-16,estimate,-0.024,-0.023,0.015,-0.026,-0.019,-0.032,-0.015,-0.046,0
Ethiopia,2020-09-17,estimate,-0.023,-0.023,0.015,-0.027,-0.02,-0.032,-0.014,-0.044,0.003
Ethiopia,2020-09-18,estimate,-0.022,-0.022,0.015,-0.027,-0.02,-0.032,-0.013,-0.045,0.004
Ethiopia,2020-09-19,estimate,-0.021,-0.021,0.016,-0.025,-0.017,-0.032,-0.013,-0.046,0.005
Ethiopia,2020-09-20,estimate,-0.02,-0.02,0.017,-0.023,-0.015,-0.031,-0.011,-0.047,0.007
Ethiopia,2020-09-21,estimate,-0.019,-0.019,0.018,-0.025,-0.016,-0.031,-0.009,-0.047,0.01
Ethiopia,2020-09-22,estimate,-0.018,-0.018,0.019,-0.022,-0.014,-0.032,-0.008,-0.051,0.01
Ethiopia,2020-09-23,estimate,-0.018,-0.017,0.02,-0.026,-0.017,-0.03,-0.005,-0.048,0.017
Ethiopia,2020-09-24,estimate,-0.017,-0.016,0.022,-0.028,-0.018,-0.031,-0.004,-0.05,0.019
Ethiopia,2020-09-25,estimate based on partial data,-0.016,-0.015,0.023,-0.027,-0.017,-0.033,-0.005,-0.051,0.023
Ethiopia,2020-09-26,estimate based on partial data,-0.016,-0.014,0.025,-0.025,-0.014,-0.033,-0.004,-0.052,0.028
Ethiopia,2020-09-27,estimate based on partial data,-0.015,-0.013,0.027,-0.027,-0.016,-0.032,-0.001,-0.054,0.03
Ethiopia,2020-09-28,estimate based on partial data,-0.015,-0.012,0.028,-0.026,-0.014,-0.033,0,-0.058,0.032
Ethiopia,2020-09-29,estimate based on partial data,-0.014,-0.011,0.03,-0.028,-0.015,-0.032,0.002,-0.06,0.036
Ethiopia,2020-09-30,estimate based on partial data,-0.014,-0.011,0.033,-0.027,-0.015,-0.033,0.002,-0.06,0.042
Ethiopia,2020-10-01,estimate based on partial data,-0.014,-0.01,0.035,-0.022,-0.009,-0.034,0.003,-0.059,0.05
Ethiopia,2020-10-02,estimate based on partial data,-0.014,-0.01,0.037,-0.023,-0.009,-0.039,0,-0.062,0.052
Ethiopia,2020-10-03,estimate based on partial data,-0.014,-0.009,0.039,-0.026,-0.012,-0.04,0,-0.064,0.056
Ethiopia,2020-10-04,estimate based on partial data,-0.014,-0.009,0.041,-0.028,-0.013,-0.04,0.002,-0.071,0.054
Ethiopia,2020-10-05,estimate based on partial data,-0.014,-0.009,0.043,-0.028,-0.013,-0.04,0.004,-0.072,0.059
Ethiopia,2020-10-06,estimate based on partial data,-0.014,-0.009,0.045,-0.027,-0.011,-0.04,0.004,-0.075,0.062
Ethiopia,2020-10-07,estimate based on partial data,-0.014,-0.008,0.047,-0.028,-0.013,-0.044,0.002,-0.077,0.064
Ethiopia,2020-10-08,estimate based on partial data,-0.014,-0.008,0.049,-0.028,-0.011,-0.043,0.004,-0.084,0.063
Ethiopia,2020-10-09,estimate based on partial data,-0.014,-0.008,0.051,-0.027,-0.011,-0.043,0.005,-0.087,0.064
Ethiopia,2020-10-10,estimate based on partial data,-0.015,-0.008,0.052,-0.029,-0.012,-0.046,0.003,-0.087,0.071
Ethiopia,2020-10-11,estimate based on partial data,-0.015,-0.008,0.054,-0.031,-0.013,-0.046,0.004,-0.086,0.076
Ethiopia,2020-10-12,estimate based on partial data,-0.016,-0.008,0.056,-0.031,-0.014,-0.045,0.006,-0.09,0.077
Ethiopia,2020-10-13,forecast,-0.016,-0.008,0.056,-0.031,-0.014,-0.045,0.006,-0.09,0.077
Ethiopia,2020-10-14,forecast,-0.016,-0.008,0.056,-0.031,-0.014,-0.045,0.006,-0.09,0.077
Ethiopia,2020-10-15,forecast,-0.016,-0.008,0.056,-0.031,-0.014,-0.045,0.006,-0.09,0.077
Ethiopia,2020-10-16,forecast,-0.016,-0.008,0.056,-0.031,-0.014,-0.045,0.006,-0.09,0.077
Ethiopia,2020-10-17,forecast,-0.016,-0.008,0.056,-0.031,-0.014,-0.045,0.006,-0.09,0.077
Ethiopia,2020-10-18,forecast,-0.016,-0.008,0.056,-0.031,-0.014,-0.045,0.006,-0.09,0.077
Ethiopia,2020-10-19,forecast,-0.016,-0.008,0.056,-0.031,-0.014,-0.045,0.006,-0.09,0.077
Ethiopia,2020-10-20,forecast,-0.016,-0.008,0.056,-0.031,-0.014,-0.045,0.006,-0.09,0.077
Ethiopia,2020-10-21,forecast,-0.016,-0.008,0.056,-0.031,-0.014,-0.045,0.006,-0.09,0.077
Ethiopia,2020-10-22,forecast,-0.016,-0.008,0.056,-0.031,-0.014,-0.045,0.006,-0.09,0.077
Ethiopia,2020-10-23,forecast,-0.016,-0.008,0.056,-0.031,-0.014,-0.045,0.006,-0.09,0.077
Ethiopia,2020-10-24,forecast,-0.016,-0.008,0.056,-0.031,-0.014,-0.045,0.006,-0.09,0.077
Ethiopia,2020-10-25,forecast,-0.016,-0.008,0.056,-0.031,-0.014,-0.045,0.006,-0.09,0.077
Ethiopia,2020-10-26,forecast,-0.016,-0.008,0.056,-0.031,-0.014,-0.045,0.006,-0.09,0.077
Finland,2020-06-14,estimate,-0.079,-0.09,0.06,,,-0.093,-0.025,-0.188,-0.011
Finland,2020-06-15,estimate,-0.077,-0.088,0.061,,,-0.091,-0.023,-0.192,-0.012
Finland,2020-06-16,estimate,-0.074,-0.086,0.061,,,-0.088,-0.022,-0.193,-0.01
Finland,2020-06-17,estimate,-0.071,-0.083,0.061,,,-0.088,-0.023,-0.194,-0.008
Finland,2020-06-18,estimate,-0.067,-0.08,0.061,,,-0.08,-0.017,-0.189,-0.002
Finland,2020-06-19,estimate,-0.064,-0.076,0.062,,,-0.081,-0.019,-0.181,0.006
Finland,2020-06-20,estimate,-0.06,-0.073,0.062,,,-0.076,-0.015,-0.167,0.021
Finland,2020-06-21,estimate,-0.056,-0.069,0.062,,,-0.074,-0.013,-0.166,0.023
Finland,2020-06-22,estimate,-0.052,-0.064,0.062,,,-0.071,-0.011,-0.162,0.031
Finland,2020-06-23,estimate,-0.047,-0.06,0.063,,,-0.07,-0.012,-0.169,0.027
Finland,2020-06-24,estimate,-0.043,-0.055,0.063,,,-0.067,-0.01,-0.162,0.034
Finland,2020-06-25,estimate,-0.038,-0.049,0.063,,,-0.06,-0.004,-0.163,0.037
Finland,2020-06-26,estimate,-0.035,-0.044,0.063,,,-0.06,-0.003,-0.152,0.049
Finland,2020-06-27,estimate,-0.032,-0.038,0.063,,,-0.057,0,-0.145,0.057
Finland,2020-06-28,estimate,-0.027,-0.031,0.063,,,-0.048,0.008,-0.139,0.063
Finland,2020-06-29,estimate,-0.022,-0.025,0.063,,,-0.051,0.006,-0.129,0.075
Finland,2020-06-30,estimate,-0.018,-0.018,0.063,,,-0.047,0.009,-0.115,0.094
Finland,2020-07-01,estimate,-0.013,-0.01,0.064,,,-0.041,0.017,-0.104,0.106
Finland,2020-07-02,estimate,-0.008,-0.003,0.066,,,-0.045,0.014,-0.094,0.119
Finland,2020-07-03,estimate,-0.004,0.005,0.068,,,-0.04,0.021,-0.09,0.128
Finland,2020-07-04,estimate,0.003,0.013,0.071,,,-0.038,0.026,-0.084,0.14
Finland,2020-07-05,estimate,0.009,0.022,0.075,,,-0.037,0.03,-0.09,0.133
Finland,2020-07-06,estimate,0.014,0.03,0.079,,,-0.031,0.038,-0.081,0.148
Finland,2020-07-07,estimate,0.02,0.038,0.083,,,-0.026,0.047,-0.075,0.162
Finland,2020-07-08,estimate,0.026,0.046,0.088,,,-0.028,0.049,-0.071,0.18
Finland,2020-07-09,estimate,0.031,0.054,0.093,,,-0.028,0.051,-0.07,0.191
Finland,2020-07-10,estimate,0.035,0.061,0.098,,,-0.03,0.053,-0.064,0.209
Finland,2020-07-11,estimate,0.041,0.067,0.102,,,-0.027,0.06,-0.05,0.229
Finland,2020-07-12,estimate,0.044,0.073,0.106,,,-0.025,0.065,-0.05,0.235
Finland,2020-07-13,estimate,0.049,0.078,0.11,,,-0.027,0.065,-0.052,0.236
Finland,2020-07-14,estimate,0.053,0.081,0.113,,,-0.028,0.065,-0.053,0.238
Finland,2020-07-15,estimate,0.056,0.084,0.114,,,-0.03,0.066,-0.051,0.238
Finland,2020-07-16,estimate,0.057,0.085,0.114,,,-0.032,0.067,-0.055,0.234
Finland,2020-07-17,estimate,0.057,0.085,0.113,,,-0.027,0.071,-0.052,0.235
Finland,2020-07-18,estimate,0.058,0.084,0.111,,,-0.023,0.074,-0.051,0.235
Finland,2020-07-19,estimate,0.057,0.082,0.108,,,-0.025,0.072,-0.05,0.232
Finland,2020-07-20,estimate,0.055,0.079,0.104,,,-0.021,0.073,-0.053,0.222
Finland,2020-07-21,estimate,0.053,0.074,0.099,,,-0.022,0.072,-0.051,0.22
Finland,2020-07-22,estimate,0.05,0.069,0.095,,,-0.02,0.072,-0.06,0.205
Finland,2020-07-23,estimate,0.045,0.063,0.091,,,-0.022,0.067,-0.064,0.199
Finland,2020-07-24,estimate,0.044,0.056,0.088,,,-0.025,0.064,-0.076,0.183
Finland,2020-07-25,estimate,0.036,0.049,0.085,,,-0.023,0.065,-0.065,0.194
Finland,2020-07-26,estimate,0.032,0.042,0.082,,,-0.019,0.065,-0.08,0.175
Finland,2020-07-27,estimate,0.027,0.035,0.08,,,-0.022,0.062,-0.079,0.177
Finland,2020-07-28,estimate,0.021,0.028,0.079,,,-0.025,0.059,-0.081,0.172
Finland,2020-07-29,estimate,0.017,0.02,0.079,,,-0.032,0.052,-0.107,0.143
Finland,2020-07-30,estimate,0.013,0.014,0.079,,,-0.031,0.055,-0.108,0.146
Finland,2020-07-31,estimate,0.007,0.007,0.08,,,-0.032,0.055,-0.129,0.129
Finland,2020-08-01,estimate,0.003,0.001,0.081,,,-0.032,0.058,-0.136,0.124
Finland,2020-08-02,estimate,0,-0.005,0.083,,,-0.046,0.044,-0.135,0.13
Finland,2020-08-03,estimate,-0.004,-0.01,0.085,,,-0.052,0.042,-0.142,0.134
Finland,2020-08-04,estimate,-0.007,-0.015,0.087,,,-0.054,0.042,-0.164,0.121
Finland,2020-08-05,estimate,-0.01,-0.019,0.089,,,-0.057,0.043,-0.169,0.123
Finland,2020-08-06,estimate based on partial data,-0.013,-0.023,0.092,,,-0.051,0.052,-0.179,0.122
