country,date,type,median,mean,sd,lower_20,upper_20,lower_50,upper_50,lower_90,upper_90
Kosovo,2020-09-14,estimate,3,4,3,0,1,0,3,0,8
Kosovo,2020-09-15,estimate,3,4,3,0,1,0,3,0,8
Kosovo,2020-09-16,estimate,3,3,3,0,1,1,3,0,7
Kosovo,2020-09-17,estimate,2,2,2,1,1,0,2,0,5
Kosovo,2020-09-18,estimate,3,3,3,0,1,1,3,0,7
Kosovo,2020-09-19,estimate,2,2,2,0,0,0,2,0,4
Kosovo,2020-09-20,estimate,2,2,2,1,1,0,2,0,5
Kosovo,2020-09-21,estimate,2,3,2,1,1,0,2,0,6
Kosovo,2020-09-22,estimate,2,3,2,1,1,0,2,0,6
Kosovo,2020-09-23,estimate,2,2,2,0,0,0,2,0,5
Kosovo,2020-09-24,estimate,1,2,2,0,0,0,1,0,4
Kosovo,2020-09-25,estimate,2,2,2,0,0,0,2,0,5
Kosovo,2020-09-26,estimate,1,1,1,0,0,0,1,0,3
Kosovo,2020-09-27,estimate,1,1,2,0,0,0,1,0,4
Kosovo,2020-09-28,estimate based on partial data,1,2,2,0,0,0,1,0,4
Kosovo,2020-09-29,estimate based on partial data,1,2,2,0,0,0,1,0,4
Kosovo,2020-09-30,estimate based on partial data,1,1,1,0,0,0,1,0,3
Kosovo,2020-10-01,estimate based on partial data,1,1,1,0,0,0,1,0,3
Kosovo,2020-10-02,estimate based on partial data,1,1,2,0,0,0,1,0,4
Kosovo,2020-10-03,estimate based on partial data,1,1,1,0,0,0,1,0,2
Kosovo,2020-10-04,estimate based on partial data,1,1,1,0,0,0,1,0,3
Kosovo,2020-10-05,estimate based on partial data,1,1,1,0,0,0,1,0,3
Kosovo,2020-10-06,estimate based on partial data,1,1,1,0,0,0,1,0,3
Kosovo,2020-10-07,estimate based on partial data,1,1,1,0,0,0,1,0,3
Kosovo,2020-10-08,estimate based on partial data,0,1,1,0,0,0,0,0,2
Kosovo,2020-10-09,estimate based on partial data,1,1,1,0,0,0,1,0,3
Kosovo,2020-10-10,estimate based on partial data,0,1,1,0,0,0,0,0,2
Kosovo,2020-10-11,estimate based on partial data,1,1,1,0,0,0,1,0,2
Kosovo,2020-10-12,estimate based on partial data,1,1,1,0,0,0,1,0,3
Kosovo,2020-10-13,estimate based on partial data,1,1,1,0,0,0,1,0,3
Kosovo,2020-10-14,estimate based on partial data,1,1,1,0,0,0,1,0,2
Kosovo,2020-10-15,estimate based on partial data,0,1,1,0,0,0,0,0,2
Kosovo,2020-10-16,forecast,1,1,2,0,0,0,1,0,3
Kosovo,2020-10-17,forecast,0,1,1,0,0,0,0,0,2
Kosovo,2020-10-18,forecast,0,1,3,0,0,0,0,0,2
Kosovo,2020-10-19,forecast,1,1,5,0,0,0,1,0,3
Kosovo,2020-10-20,forecast,1,2,17,0,0,0,1,0,3
Kosovo,2020-10-21,forecast,0,2,40,0,0,0,0,0,3
Kosovo,2020-10-22,forecast,0,2,43,0,0,0,0,0,3
Kosovo,2020-10-23,forecast,1,8,250,0,0,0,1,0,4
Kosovo,2020-10-24,forecast,0,7,179,0,0,0,0,0,3
Kosovo,2020-10-25,forecast,0,52,2755,0,0,0,0,0,4
Kosovo,2020-10-26,forecast,0,111,6192,0,0,0,0,0,4
Kosovo,2020-10-27,forecast,0,184,9362,0,0,0,0,0,5
Kosovo,2020-10-28,forecast,0,658,38460,0,0,0,0,0,4
Kosovo,2020-10-29,forecast,0,546,30660,0,0,0,0,0,4
Kuwait,2020-08-06,estimate,3,3,2,2,2,1,3,0,6
Kuwait,2020-08-07,estimate,2,2,2,1,1,0,2,0,5
Kuwait,2020-08-08,estimate,3,3,2,2,2,1,3,0,6
Kuwait,2020-08-09,estimate,3,3,2,0,1,1,3,0,6
Kuwait,2020-08-10,estimate,3,3,2,0,1,1,3,0,6
Kuwait,2020-08-11,estimate,3,3,2,2,2,1,3,0,6
Kuwait,2020-08-12,estimate,3,3,2,0,1,1,3,0,6
Kuwait,2020-08-13,estimate,2,3,2,2,2,0,2,0,6
Kuwait,2020-08-14,estimate,2,2,2,1,1,0,2,0,4
Kuwait,2020-08-15,estimate,2,3,2,2,2,0,2,0,6
Kuwait,2020-08-16,estimate,3,3,2,0,1,1,3,0,6
Kuwait,2020-08-17,estimate,2,3,2,2,2,0,2,0,6
Kuwait,2020-08-18,estimate,2,3,2,1,1,0,2,0,5
Kuwait,2020-08-19,estimate,3,3,2,2,2,1,3,0,6
Kuwait,2020-08-20,estimate,2,3,2,1,1,0,2,0,5
Kuwait,2020-08-21,estimate,2,2,2,0,0,1,2,0,4
Kuwait,2020-08-22,estimate,2,3,2,1,1,0,2,0,5
Kuwait,2020-08-23,estimate,2,3,2,1,1,0,2,0,5
Kuwait,2020-08-24,estimate,2,3,2,1,1,0,2,0,5
Kuwait,2020-08-25,estimate,2,2,2,1,1,0,2,0,5
Kuwait,2020-08-26,estimate,2,3,2,1,1,0,2,0,5
Kuwait,2020-08-27,estimate,2,2,2,1,1,0,2,0,5
Kuwait,2020-08-28,estimate,1,2,2,0,0,0,1,0,4
Kuwait,2020-08-29,estimate,2,2,2,1,1,0,2,0,5
Kuwait,2020-08-30,estimate,2,2,2,1,1,0,2,0,5
Kuwait,2020-08-31,estimate,2,2,2,1,1,0,2,0,5
Kuwait,2020-09-01,estimate,2,2,2,1,1,0,2,0,5
Kuwait,2020-09-02,estimate,2,3,2,1,1,0,2,0,5
Kuwait,2020-09-03,estimate,2,2,2,1,1,0,2,0,5
Kuwait,2020-09-04,estimate,1,2,2,0,0,0,1,0,4
Kuwait,2020-09-05,estimate,2,2,2,1,1,0,2,0,5
Kuwait,2020-09-06,estimate,2,3,2,1,1,0,2,0,5
Kuwait,2020-09-07,estimate,2,3,2,1,1,0,2,0,5
Kuwait,2020-09-08,estimate,2,2,2,1,1,0,2,0,5
Kuwait,2020-09-09,estimate,2,3,2,1,1,0,2,0,5
Kuwait,2020-09-10,estimate,2,2,2,1,1,0,2,0,5
Kuwait,2020-09-11,estimate,2,2,2,0,0,1,2,0,4
Kuwait,2020-09-12,estimate,2,3,2,1,1,0,2,0,5
Kuwait,2020-09-13,estimate,2,3,2,1,1,0,2,0,5
Kuwait,2020-09-14,estimate,2,3,2,2,2,0,2,0,5
Kuwait,2020-09-15,estimate,2,3,2,1,1,0,2,0,5
Kuwait,2020-09-16,estimate,3,3,2,2,2,1,3,0,6
Kuwait,2020-09-17,estimate,2,3,2,1,1,0,2,0,5
Kuwait,2020-09-18,estimate,2,2,2,1,1,1,2,0,4
Kuwait,2020-09-19,estimate,2,3,2,1,1,0,2,0,5
Kuwait,2020-09-20,estimate,3,3,2,0,1,1,3,0,6
Kuwait,2020-09-21,estimate,3,3,2,2,2,1,3,0,6
Kuwait,2020-09-22,estimate,3,3,2,2,2,1,3,0,6
Kuwait,2020-09-23,estimate,3,3,2,0,1,1,3,0,6
Kuwait,2020-09-24,estimate,3,3,2,2,2,1,3,0,6
Kuwait,2020-09-25,estimate,2,2,2,1,1,0,2,0,5
Kuwait,2020-09-26,estimate,3,3,2,2,2,1,3,0,6
Kuwait,2020-09-27,estimate,3,3,2,0,1,1,3,0,7
Kuwait,2020-09-28,estimate based on partial data,3,3,2,0,1,1,3,0,7
Kuwait,2020-09-29,estimate based on partial data,3,3,2,0,1,1,3,0,7
Kuwait,2020-09-30,estimate based on partial data,3,4,3,1,2,0,3,0,7
Kuwait,2020-10-01,estimate based on partial data,3,4,2,1,2,2,4,0,7
Kuwait,2020-10-02,estimate based on partial data,2,3,2,1,1,0,2,0,5
Kuwait,2020-10-03,estimate based on partial data,3,4,3,1,2,0,3,0,7
Kuwait,2020-10-04,estimate based on partial data,4,4,3,1,2,1,4,0,8
Kuwait,2020-10-05,estimate based on partial data,4,4,3,1,2,1,4,0,8
Kuwait,2020-10-06,estimate based on partial data,4,4,3,1,2,1,4,0,8
Kuwait,2020-10-07,estimate based on partial data,4,5,3,1,2,1,4,0,9
Kuwait,2020-10-08,estimate based on partial data,4,4,3,1,2,1,4,0,8
Kuwait,2020-10-09,estimate based on partial data,3,3,2,0,1,1,3,0,7
Kuwait,2020-10-10,estimate based on partial data,4,5,3,1,2,1,4,0,9
Kuwait,2020-10-11,estimate based on partial data,5,5,3,2,3,2,5,0,10
Kuwait,2020-10-12,estimate based on partial data,5,5,3,2,3,2,5,1,10
Kuwait,2020-10-13,estimate based on partial data,5,5,3,2,3,1,5,0,10
Kuwait,2020-10-14,estimate based on partial data,5,6,4,3,4,2,6,0,11
Kuwait,2020-10-15,estimate based on partial data,5,6,4,2,3,1,5,1,11
Kuwait,2020-10-16,forecast,4,4,3,1,2,1,4,0,8
Kuwait,2020-10-17,forecast,5,6,4,2,3,2,6,0,11
Kuwait,2020-10-18,forecast,6,7,5,3,4,3,7,0,13
Kuwait,2020-10-19,forecast,6,7,5,3,4,1,6,0,13
Kuwait,2020-10-20,forecast,6,7,6,4,5,1,6,0,13
Kuwait,2020-10-21,forecast,7,8,7,2,4,2,7,0,16
Kuwait,2020-10-22,forecast,6,8,7,4,5,2,7,0,15
Kuwait,2020-10-23,forecast,5,6,7,2,3,1,5,0,12
Kuwait,2020-10-24,forecast,7,9,11,2,4,1,7,0,17
Kuwait,2020-10-25,forecast,8,11,16,2,4,2,8,0,20
Kuwait,2020-10-26,forecast,8,11,18,2,4,1,8,0,21
Kuwait,2020-10-27,forecast,8,12,31,2,4,1,8,0,21
Kuwait,2020-10-28,forecast,9,14,38,4,6,1,9,0,27
Kuwait,2020-10-29,forecast,8,14,52,2,4,1,8,0,25
Kyrgyzstan,2020-08-06,estimate,7,8,7,1,3,1,7,0,17
Kyrgyzstan,2020-08-07,estimate,8,10,8,3,5,2,9,0,20
Kyrgyzstan,2020-08-08,estimate,7,8,6,1,3,1,7,0,16
Kyrgyzstan,2020-08-09,estimate,5,6,5,2,3,0,5,0,13
Kyrgyzstan,2020-08-10,estimate,4,5,4,0,1,0,4,0,10
Kyrgyzstan,2020-08-11,estimate,4,5,4,0,1,1,4,0,10
Kyrgyzstan,2020-08-12,estimate,3,3,3,0,1,0,3,0,7
Kyrgyzstan,2020-08-13,estimate,3,4,3,0,1,0,3,0,9
Kyrgyzstan,2020-08-14,estimate,4,5,4,0,1,1,4,0,10
Kyrgyzstan,2020-08-15,estimate,3,3,3,0,1,0,3,0,7
Kyrgyzstan,2020-08-16,estimate,2,3,3,1,1,0,2,0,6
Kyrgyzstan,2020-08-17,estimate,1,2,2,0,0,0,1,0,4
Kyrgyzstan,2020-08-18,estimate,1,2,2,0,0,0,1,0,4
Kyrgyzstan,2020-08-19,estimate,1,1,1,0,0,0,1,0,3
Kyrgyzstan,2020-08-20,estimate,1,1,2,0,0,0,1,0,3
Kyrgyzstan,2020-08-21,estimate,1,2,2,0,0,0,1,0,4
Kyrgyzstan,2020-08-22,estimate,1,1,1,0,0,0,1,0,3
Kyrgyzstan,2020-08-23,estimate,0,1,1,0,0,0,0,0,2
Kyrgyzstan,2020-08-24,estimate,0,1,1,0,0,0,0,0,2
Kyrgyzstan,2020-08-25,estimate,0,1,1,0,0,0,0,0,2
Kyrgyzstan,2020-08-26,estimate,0,0,1,0,0,0,0,0,1
Kyrgyzstan,2020-08-27,estimate,0,0,1,0,0,0,0,0,2
Kyrgyzstan,2020-08-28,estimate,0,1,1,0,0,0,0,0,2
Kyrgyzstan,2020-08-29,estimate,0,0,1,0,0,0,0,0,1
Kyrgyzstan,2020-08-30,estimate,0,0,1,0,0,0,0,0,1
Kyrgyzstan,2020-08-31,estimate,0,0,1,0,0,0,0,0,1
Kyrgyzstan,2020-09-01,estimate,0,0,1,0,0,0,0,0,1
Kyrgyzstan,2020-09-02,estimate,0,0,0,0,0,0,0,0,1
Kyrgyzstan,2020-09-03,estimate,0,0,1,0,0,0,0,0,1
Kyrgyzstan,2020-09-04,estimate,0,0,1,0,0,0,0,0,1
Kyrgyzstan,2020-09-05,estimate,0,0,1,0,0,0,0,0,1
Kyrgyzstan,2020-09-06,estimate,0,0,0,0,0,0,0,0,1
Kyrgyzstan,2020-09-07,estimate,0,0,0,0,0,0,0,0,1
Kyrgyzstan,2020-09-08,estimate,0,0,0,0,0,0,0,0,1
Kyrgyzstan,2020-09-09,estimate,0,0,0,0,0,0,0,0,1
Kyrgyzstan,2020-09-10,estimate,0,0,0,0,0,0,0,0,1
Kyrgyzstan,2020-09-11,estimate,0,0,0,0,0,0,0,0,1
Kyrgyzstan,2020-09-12,estimate,0,0,0,0,0,0,0,0,1
Kyrgyzstan,2020-09-13,estimate,0,0,0,0,0,0,0,0,1
Kyrgyzstan,2020-09-14,estimate,0,0,0,0,0,0,0,0,0
Kyrgyzstan,2020-09-15,estimate,0,0,0,0,0,0,0,0,1
Kyrgyzstan,2020-09-16,estimate,0,0,0,0,0,0,0,0,0
Kyrgyzstan,2020-09-17,estimate,0,0,0,0,0,0,0,0,1
Kyrgyzstan,2020-09-18,estimate,0,0,0,0,0,0,0,0,1
Kyrgyzstan,2020-09-19,estimate,0,0,0,0,0,0,0,0,1
Kyrgyzstan,2020-09-20,estimate,0,0,0,0,0,0,0,0,1
Kyrgyzstan,2020-09-21,estimate,0,0,0,0,0,0,0,0,0
Kyrgyzstan,2020-09-22,estimate,0,0,0,0,0,0,0,0,1
Kyrgyzstan,2020-09-23,estimate,0,0,0,0,0,0,0,0,0
Kyrgyzstan,2020-09-24,estimate,0,0,0,0,0,0,0,0,1
Kyrgyzstan,2020-09-25,estimate,0,0,1,0,0,0,0,0,1
Kyrgyzstan,2020-09-26,estimate,0,0,1,0,0,0,0,0,1
Kyrgyzstan,2020-09-27,estimate,0,0,1,0,0,0,0,0,1
Kyrgyzstan,2020-09-28,estimate based on partial data,0,0,0,0,0,0,0,0,1
Kyrgyzstan,2020-09-29,estimate based on partial data,0,0,1,0,0,0,0,0,1
Kyrgyzstan,2020-09-30,estimate based on partial data,0,0,1,0,0,0,0,0,1
Kyrgyzstan,2020-10-01,estimate based on partial data,0,0,1,0,0,0,0,0,1
Kyrgyzstan,2020-10-02,estimate based on partial data,0,1,1,0,0,0,0,0,2
Kyrgyzstan,2020-10-03,estimate based on partial data,0,1,1,0,0,0,0,0,2
Kyrgyzstan,2020-10-04,estimate based on partial data,0,1,1,0,0,0,0,0,2
Kyrgyzstan,2020-10-05,estimate based on partial data,0,1,1,0,0,0,0,0,2
Kyrgyzstan,2020-10-06,estimate based on partial data,1,1,1,0,0,0,1,0,3
Kyrgyzstan,2020-10-07,estimate based on partial data,1,1,1,0,0,0,1,0,3
Kyrgyzstan,2020-10-08,estimate based on partial data,1,2,2,0,0,0,1,0,4
Kyrgyzstan,2020-10-09,estimate based on partial data,2,3,3,1,1,0,2,0,7
Kyrgyzstan,2020-10-10,estimate based on partial data,2,3,3,0,1,0,2,0,7
Kyrgyzstan,2020-10-11,estimate based on partial data,2,3,3,0,1,0,2,0,7
Kyrgyzstan,2020-10-12,estimate based on partial data,2,3,3,0,1,0,2,0,8
Kyrgyzstan,2020-10-13,estimate based on partial data,3,5,5,0,1,0,3,0,10
Kyrgyzstan,2020-10-14,estimate based on partial data,4,5,5,0,1,0,4,0,11
Kyrgyzstan,2020-10-15,estimate based on partial data,6,8,11,0,2,0,6,0,18
Kyrgyzstan,2020-10-16,forecast,9,14,18,1,4,0,9,0,30
Kyrgyzstan,2020-10-17,forecast,9,15,20,0,3,0,9,0,33
Kyrgyzstan,2020-10-18,forecast,10,18,28,0,3,0,10,0,40
Kyrgyzstan,2020-10-19,forecast,9,21,54,0,3,0,9,0,41
Kyrgyzstan,2020-10-20,forecast,12,37,244,0,4,0,12,0,67
Kyrgyzstan,2020-10-21,forecast,12,38,132,1,4,0,12,0,74
Kyrgyzstan,2020-10-22,forecast,19,130,1781,0,5,0,19,0,143
Kyrgyzstan,2020-10-23,forecast,29,261,2133,0,8,0,29,0,309
Kyrgyzstan,2020-10-24,forecast,28,671,18180,0,7,0,28,0,348
Kyrgyzstan,2020-10-25,forecast,30,1082,23013,0,6,0,30,0,472
Kyrgyzstan,2020-10-26,forecast,29,5013,263902,0,6,0,29,0,588
Kyrgyzstan,2020-10-27,forecast,37,9636,409495,0,6,0,37,0,923
Kyrgyzstan,2020-10-28,forecast,36,12634,402549,0,5,0,36,0,1145
Kyrgyzstan,2020-10-29,forecast,59,20131,363340,0,8,0,59,0,2273
Latvia,2020-06-12,estimate,0,0,1,,,0,0,0,1
Latvia,2020-06-13,estimate,0,0,1,,,0,0,0,1
Latvia,2020-06-14,estimate,0,0,1,,,0,0,0,1
Latvia,2020-06-15,estimate,0,0,0,,,0,0,0,1
Latvia,2020-06-16,estimate,0,0,1,,,0,0,0,1
Latvia,2020-06-17,estimate,0,0,0,,,0,0,0,0
Latvia,2020-06-18,estimate,0,0,1,,,0,0,0,1
Latvia,2020-06-19,estimate,0,0,1,,,0,0,0,1
Latvia,2020-06-20,estimate,0,0,1,,,0,0,0,1
Latvia,2020-06-21,estimate,0,0,0,,,0,0,0,1
Latvia,2020-06-22,estimate,0,0,0,,,0,0,0,0
Latvia,2020-06-23,estimate,0,0,1,,,0,0,0,1
Latvia,2020-06-24,estimate,0,0,0,,,0,0,0,0
Latvia,2020-06-25,estimate,0,0,1,,,0,0,0,1
Latvia,2020-06-26,estimate,0,0,0,,,0,0,0,1
Latvia,2020-06-27,estimate,0,0,0,,,0,0,0,0
Latvia,2020-06-28,estimate,0,0,0,,,0,0,0,0
Latvia,2020-06-29,estimate,0,0,0,,,0,0,0,0
Latvia,2020-06-30,estimate,0,0,0,,,0,0,0,1
Latvia,2020-07-01,estimate,0,0,0,,,0,0,0,0
Latvia,2020-07-02,estimate,0,0,0,,,0,0,0,0
Latvia,2020-07-03,estimate,0,0,0,,,0,0,0,0
Latvia,2020-07-04,estimate,0,0,0,,,0,0,0,0
Latvia,2020-07-05,estimate,0,0,0,,,0,0,0,0
Latvia,2020-07-06,estimate,0,0,0,,,0,0,0,0
Latvia,2020-07-07,estimate,0,0,0,,,0,0,0,0
Latvia,2020-07-08,estimate,0,0,0,,,0,0,0,0
Latvia,2020-07-09,estimate,0,0,0,,,0,0,0,0
Latvia,2020-07-10,estimate,0,0,0,,,0,0,0,0
Latvia,2020-07-11,estimate,0,0,0,,,0,0,0,0
Latvia,2020-07-12,estimate,0,0,0,,,0,0,0,0
Latvia,2020-07-13,estimate,0,0,0,,,0,0,0,0
Latvia,2020-07-14,estimate based on partial data,0,0,0,,,0,0,0,0
Latvia,2020-07-15,estimate based on partial data,0,0,0,,,0,0,0,0
Latvia,2020-07-16,estimate based on partial data,0,0,0,,,0,0,0,0
Latvia,2020-07-17,estimate based on partial data,0,0,0,,,0,0,0,0
Latvia,2020-07-18,estimate based on partial data,0,0,0,,,0,0,0,0
Latvia,2020-07-19,estimate based on partial data,0,0,0,,,0,0,0,0
Latvia,2020-07-20,estimate based on partial data,0,0,0,,,0,0,0,0
Latvia,2020-07-21,estimate based on partial data,0,0,0,,,0,0,0,0
Latvia,2020-07-22,estimate based on partial data,0,0,0,,,0,0,0,0
Latvia,2020-07-23,estimate based on partial data,0,0,0,,,0,0,0,0
Latvia,2020-07-24,estimate based on partial data,0,0,0,,,0,0,0,0
Latvia,2020-07-25,estimate based on partial data,0,0,0,,,0,0,0,0
Latvia,2020-07-26,estimate based on partial data,0,0,0,,,0,0,0,0
Latvia,2020-07-27,estimate based on partial data,0,0,0,,,0,0,0,0
Latvia,2020-07-28,estimate based on partial data,0,0,0,,,0,0,0,0
Latvia,2020-07-29,estimate based on partial data,0,0,0,,,0,0,0,0
Latvia,2020-07-30,estimate based on partial data,0,0,0,,,0,0,0,0
Latvia,2020-07-31,estimate based on partial data,0,0,0,,,0,0,0,0
Latvia,2020-08-01,forecast,0,0,0,,,0,0,0,0
Latvia,2020-08-02,forecast,0,0,0,,,0,0,0,0
Latvia,2020-08-03,forecast,0,0,0,,,0,0,0,0
Latvia,2020-08-04,forecast,0,0,0,,,0,0,0,0
Latvia,2020-08-05,forecast,0,0,0,,,0,0,0,0
Latvia,2020-08-06,forecast,0,0,0,,,0,0,0,0
Latvia,2020-08-07,forecast,0,0,0,,,0,0,0,0
Latvia,2020-08-08,forecast,0,0,0,,,0,0,0,0
Latvia,2020-08-09,forecast,0,0,3,,,0,0,0,0
Latvia,2020-08-10,forecast,0,8,367,,,0,0,0,0
Latvia,2020-08-11,forecast,0,5,186,,,0,0,0,0
Latvia,2020-08-12,forecast,0,2090,93325,,,0,0,0,0
Latvia,2020-08-13,forecast,0,6598,294970,,,0,0,0,0
Latvia,2020-08-14,forecast,0,5372,239846,,,0,0,0,0
Lebanon,2020-08-06,estimate,2,2,2,1,1,0,2,0,5
Lebanon,2020-08-07,estimate,1,2,2,0,0,0,1,0,4
Lebanon,2020-08-08,estimate,2,3,2,1,1,0,2,0,6
Lebanon,2020-08-09,estimate,2,2,2,1,1,0,2,0,5
Lebanon,2020-08-10,estimate,2,2,2,0,0,0,2,0,4
Lebanon,2020-08-11,estimate,2,3,2,1,1,0,2,0,6
Lebanon,2020-08-12,estimate,3,3,2,0,1,1,3,0,6
Lebanon,2020-08-13,estimate,3,3,2,0,1,1,3,0,6
Lebanon,2020-08-14,estimate,2,2,2,1,1,0,2,0,5
Lebanon,2020-08-15,estimate,3,3,3,0,1,0,3,0,7
Lebanon,2020-08-16,estimate,3,3,2,0,1,1,3,0,6
Lebanon,2020-08-17,estimate,2,2,2,1,1,0,2,0,5
Lebanon,2020-08-18,estimate,3,3,3,0,1,0,3,0,7
Lebanon,2020-08-19,estimate,3,4,3,1,2,0,3,0,8
Lebanon,2020-08-20,estimate,3,4,3,0,1,0,3,0,8
Lebanon,2020-08-21,estimate,2,3,2,2,2,0,2,0,6
Lebanon,2020-08-22,estimate,4,4,3,1,2,1,4,0,8
Lebanon,2020-08-23,estimate,3,4,3,1,2,0,3,0,8
Lebanon,2020-08-24,estimate,3,3,3,0,1,1,3,0,6
Lebanon,2020-08-25,estimate,4,4,3,1,2,1,4,0,8
Lebanon,2020-08-26,estimate,4,5,4,1,2,2,5,0,10
Lebanon,2020-08-27,estimate,4,5,3,1,2,2,5,0,9
Lebanon,2020-08-28,estimate,3,3,3,0,1,0,3,0,7
Lebanon,2020-08-29,estimate,5,5,4,2,3,1,5,0,10
Lebanon,2020-08-30,estimate,4,5,4,1,2,0,4,0,10
Lebanon,2020-08-31,estimate,3,4,3,0,1,0,3,0,8
Lebanon,2020-09-01,estimate,4,5,4,1,2,0,4,0,10
Lebanon,2020-09-02,estimate,5,6,4,2,3,2,6,0,12
Lebanon,2020-09-03,estimate,5,6,4,2,3,1,5,0,11
Lebanon,2020-09-04,estimate,4,4,3,1,2,1,4,0,8
Lebanon,2020-09-05,estimate,6,6,4,3,4,1,6,0,12
Lebanon,2020-09-06,estimate,5,6,4,2,3,1,5,0,11
Lebanon,2020-09-07,estimate,4,5,3,1,2,1,4,0,9
Lebanon,2020-09-08,estimate,5,6,4,3,4,2,6,0,12
Lebanon,2020-09-09,estimate,6,7,5,1,3,1,6,0,13
Lebanon,2020-09-10,estimate,6,7,5,3,4,1,6,1,13
Lebanon,2020-09-11,estimate,4,5,4,1,2,0,4,0,10
Lebanon,2020-09-12,estimate,6,7,5,1,3,2,7,1,14
Lebanon,2020-09-13,estimate,6,7,5,4,5,1,6,0,13
Lebanon,2020-09-14,estimate,5,5,4,1,2,1,5,0,10
Lebanon,2020-09-15,estimate,6,7,5,4,5,2,7,0,13
Lebanon,2020-09-16,estimate,7,8,5,2,4,1,7,0,15
Lebanon,2020-09-17,estimate,7,8,5,2,4,2,7,0,14
Lebanon,2020-09-18,estimate,5,6,4,2,3,1,5,0,11
Lebanon,2020-09-19,estimate,7,8,5,2,4,3,8,0,15
Lebanon,2020-09-20,estimate,7,8,5,2,4,3,8,0,14
Lebanon,2020-09-21,estimate,5,6,4,2,3,1,5,0,11
Lebanon,2020-09-22,estimate,7,8,5,2,4,2,7,1,15
Lebanon,2020-09-23,estimate,8,9,6,3,5,3,9,0,17
Lebanon,2020-09-24,estimate,7,8,5,3,5,2,8,0,15
Lebanon,2020-09-25,estimate,5,6,4,3,4,2,6,0,12
Lebanon,2020-09-26,estimate,8,9,6,3,5,3,9,1,17
Lebanon,2020-09-27,estimate,7,8,5,3,5,2,8,1,16
Lebanon,2020-09-28,estimate based on partial data,6,6,5,3,4,2,6,0,12
Lebanon,2020-09-29,estimate based on partial data,7,9,6,2,4,2,8,1,16
Lebanon,2020-09-30,estimate based on partial data,9,10,6,4,6,2,9,0,18
Lebanon,2020-10-01,estimate based on partial data,8,9,6,3,5,3,9,0,17
Lebanon,2020-10-02,estimate based on partial data,6,7,5,3,4,1,6,0,13
Lebanon,2020-10-03,estimate based on partial data,9,10,6,4,6,2,9,0,18
Lebanon,2020-10-04,estimate based on partial data,8,9,6,3,5,3,9,0,17
Lebanon,2020-10-05,estimate based on partial data,6,7,5,1,3,1,6,1,14
Lebanon,2020-10-06,estimate based on partial data,8,10,6,3,5,3,9,0,17
Lebanon,2020-10-07,estimate based on partial data,10,11,7,5,7,4,11,0,20
Lebanon,2020-10-08,estimate based on partial data,9,10,7,5,7,3,10,0,18
Lebanon,2020-10-09,estimate based on partial data,6,7,5,2,4,2,7,0,14
Lebanon,2020-10-10,estimate based on partial data,10,11,7,6,8,4,11,1,20
Lebanon,2020-10-11,estimate based on partial data,9,10,7,4,6,2,9,1,19
Lebanon,2020-10-12,estimate based on partial data,7,8,5,2,4,3,8,0,15
Lebanon,2020-10-13,estimate based on partial data,9,11,7,5,7,3,10,0,19
Lebanon,2020-10-14,estimate based on partial data,11,12,8,4,7,4,12,1,22
Lebanon,2020-10-15,estimate based on partial data,10,11,8,6,8,2,10,0,20
Lebanon,2020-10-16,forecast,7,8,6,2,4,1,7,0,16
Lebanon,2020-10-17,forecast,11,12,8,4,7,4,12,0,23
Lebanon,2020-10-18,forecast,10,12,8,6,8,2,10,0,22
Lebanon,2020-10-19,forecast,8,9,7,2,4,2,8,0,17
Lebanon,2020-10-20,forecast,10,12,10,3,6,3,11,0,23
Lebanon,2020-10-21,forecast,12,15,21,8,11,3,13,0,28
Lebanon,2020-10-22,forecast,11,14,23,4,7,2,11,0,26
Lebanon,2020-10-23,forecast,8,11,29,3,5,1,8,0,19
Lebanon,2020-10-24,forecast,12,18,166,5,8,3,13,0,28
Lebanon,2020-10-25,forecast,11,20,240,4,7,3,12,0,29
Lebanon,2020-10-26,forecast,9,16,208,4,6,1,9,0,23
Lebanon,2020-10-27,forecast,12,38,1244,5,8,2,12,0,30
Lebanon,2020-10-28,forecast,14,82,3309,4,8,2,14,0,37
Lebanon,2020-10-29,forecast,12,114,4804,7,10,1,12,0,34
Lesotho,2020-08-09,estimate,0,1,1,0,0,0,0,0,2
Lesotho,2020-08-10,estimate,0,1,2,0,0,0,0,0,3
Lesotho,2020-08-11,estimate,0,0,1,0,0,0,0,0,1
Lesotho,2020-08-12,estimate,0,0,1,0,0,0,0,0,1
Lesotho,2020-08-13,estimate,0,0,1,0,0,0,0,0,2
Lesotho,2020-08-14,estimate,0,1,2,0,0,0,0,0,3
Lesotho,2020-08-15,estimate,0,1,1,0,0,0,0,0,2
Lesotho,2020-08-16,estimate,0,0,1,0,0,0,0,0,1
Lesotho,2020-08-17,estimate,0,1,2,0,0,0,0,0,2
Lesotho,2020-08-18,estimate,0,0,1,0,0,0,0,0,1
Lesotho,2020-08-19,estimate,0,0,1,0,0,0,0,0,1
Lesotho,2020-08-20,estimate,0,0,1,0,0,0,0,0,1
Lesotho,2020-08-21,estimate,0,1,1,0,0,0,0,0,2
Lesotho,2020-08-22,estimate,0,0,1,0,0,0,0,0,1
Lesotho,2020-08-23,estimate,0,0,1,0,0,0,0,0,1
