region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases,prob_control
Bulgaria,0.92 (0.69 -- 1.2),0.92,0.94,0.17,0.69,0.83,0.88,0.95,1,1.2,Effective reproduction no.,Likely decreasing,0.7
Cape Verde,0.92 (0.42 -- 1.5),0.92,0.95,0.36,0.42,0.8,0.88,0.96,1.1,1.5,Effective reproduction no.,Likely decreasing,0.67
Georgia,0.92 (0.71 -- 1.3),0.92,0.95,0.2,0.71,0.83,0.89,0.95,1,1.3,Effective reproduction no.,Likely decreasing,0.73
Moldova,0.92 (0.78 -- 1.1),0.92,0.92,0.11,0.78,0.86,0.9,0.94,0.97,1.1,Effective reproduction no.,Likely decreasing,0.84
Nepal,0.92 (0.75 -- 1.3),0.92,0.95,0.17,0.75,0.85,0.9,0.94,0.99,1.3,Effective reproduction no.,Likely decreasing,0.76
North Macedonia,0.92 (0.74 -- 1.2),0.92,0.95,0.16,0.74,0.85,0.89,0.96,1,1.2,Effective reproduction no.,Likely decreasing,0.72
Romania,0.92 (0.78 -- 1.1),0.92,0.93,0.096,0.78,0.87,0.9,0.94,0.98,1.1,Effective reproduction no.,Likely decreasing,0.82
Armenia,0.91 (0.63 -- 1.5),0.91,0.96,0.29,0.63,0.79,0.86,0.96,1.1,1.5,Effective reproduction no.,Likely decreasing,0.68
Congo - Kinshasa,0.91 (0.22 -- 1.6),0.91,0.92,0.52,0.22,0.62,0.81,1,1.1,1.6,Effective reproduction no.,Stable,0.59
Dominican Republic,0.91 (0.59 -- 1.1),0.91,0.89,0.19,0.59,0.81,0.88,0.94,0.97,1.1,Effective reproduction no.,Likely decreasing,0.84
Montenegro,0.91 (0.72 -- 1.1),0.91,0.9,0.12,0.72,0.85,0.88,0.93,0.96,1.1,Effective reproduction no.,Likely decreasing,0.85
Myanmar (Burma),0.91 (0.75 -- 1.1),0.91,0.91,0.11,0.75,0.85,0.89,0.94,0.97,1.1,Effective reproduction no.,Likely decreasing,0.84
Albania,0.9 (0.64 -- 1.3),0.9,0.92,0.21,0.64,0.79,0.86,0.94,1,1.3,Effective reproduction no.,Likely decreasing,0.71
French Polynesia,0.9 (0.56 -- 1.3),0.9,0.9,0.23,0.56,0.77,0.85,0.94,1,1.3,Effective reproduction no.,Likely decreasing,0.74
India,0.9 (0.74 -- 1),0.9,0.9,0.093,0.74,0.85,0.88,0.92,0.96,1,Effective reproduction no.,Likely decreasing,0.88
Kuwait,0.9 (0.66 -- 1.1),0.9,0.89,0.15,0.66,0.83,0.87,0.92,0.95,1.1,Effective reproduction no.,Likely decreasing,0.86
Qatar,0.9 (0.35 -- 1.2),0.9,0.87,0.29,0.35,0.76,0.86,0.93,0.97,1.2,Effective reproduction no.,Likely decreasing,0.8
San Marino,0.9 (0.16 -- 1.6),0.9,0.89,0.53,0.16,0.6,0.8,0.96,1.1,1.6,Effective reproduction no.,Likely decreasing,0.66
Tajikistan,0.9 (0.33 -- 1.3),0.9,0.87,0.29,0.33,0.76,0.86,0.94,0.99,1.3,Effective reproduction no.,Likely decreasing,0.77
Guam,0.89 (0.55 -- 1.3),0.89,0.91,0.29,0.55,0.77,0.85,0.92,0.98,1.3,Effective reproduction no.,Likely decreasing,0.78
Kosovo,0.89 (0.46 -- 1.6),0.89,0.94,0.36,0.46,0.72,0.82,0.96,1.1,1.6,Effective reproduction no.,Likely decreasing,0.66
Bangladesh,0.88 (0.64 -- 1.1),0.88,0.88,0.14,0.64,0.79,0.85,0.91,0.96,1.1,Effective reproduction no.,Likely decreasing,0.84
Lithuania,0.88 (0.65 -- 1.1),0.88,0.87,0.14,0.65,0.79,0.85,0.9,0.95,1.1,Effective reproduction no.,Likely decreasing,0.87
Luxembourg,0.88 (0.59 -- 1.3),0.88,0.9,0.22,0.59,0.77,0.84,0.92,0.99,1.3,Effective reproduction no.,Likely decreasing,0.76
Croatia,0.87 (0.59 -- 1.5),0.87,0.93,0.31,0.59,0.75,0.82,0.92,1,1.5,Effective reproduction no.,Likely decreasing,0.72
Guinea,0.87 (0.27 -- 1.3),0.87,0.84,0.4,0.27,0.67,0.81,0.91,0.98,1.3,Effective reproduction no.,Likely decreasing,0.8
Jersey,0.87 (0.081 -- 2.2),0.87,0.97,0.84,0.081,0.48,0.73,0.99,1.2,2.2,Effective reproduction no.,Likely decreasing,0.61
Bosnia & Herzegovina,0.85 (0.5 -- 1.4),0.85,0.88,0.3,0.5,0.71,0.8,0.9,1,1.4,Effective reproduction no.,Likely decreasing,0.75
Egypt,0.85 (0.59 -- 1.2),0.85,0.86,0.19,0.59,0.74,0.81,0.89,0.96,1.2,Effective reproduction no.,Likely decreasing,0.82
Slovenia,0.85 (0.34 -- 1.3),0.85,0.85,0.31,0.34,0.68,0.79,0.91,1,1.3,Effective reproduction no.,Likely decreasing,0.73
Maldives,0.84 (0.17 -- 1.9),0.84,0.93,0.77,0.17,0.6,0.76,0.9,1,1.9,Effective reproduction no.,Likely decreasing,0.73
Guadeloupe,0.83 (0.33 -- 1.2),0.83,0.82,0.33,0.33,0.69,0.79,0.86,0.92,1.2,Effective reproduction no.,Likely decreasing,0.86
Algeria,0.82 (0.51 -- 1.3),0.82,0.85,0.26,0.51,0.7,0.77,0.86,0.94,1.3,Effective reproduction no.,Likely decreasing,0.82
Pakistan,0.82 (0.49 -- 1.2),0.82,0.83,0.23,0.49,0.7,0.78,0.86,0.94,1.2,Effective reproduction no.,Likely decreasing,0.84
Saudi Arabia,0.81 (0.51 -- 1),0.81,0.8,0.17,0.51,0.7,0.77,0.85,0.9,1,Effective reproduction no.,Likely decreasing,0.94
Mali,0.8 (0.34 -- 1.4),0.8,0.82,0.34,0.34,0.62,0.74,0.87,0.99,1.4,Effective reproduction no.,Likely decreasing,0.77
Martinique,0.8 (0.22 -- 1.4),0.8,0.8,0.4,0.22,0.6,0.73,0.86,0.94,1.4,Effective reproduction no.,Likely decreasing,0.82
Oman,0.8 (0.52 -- 1.1),0.8,0.8,0.18,0.52,0.71,0.77,0.83,0.89,1.1,Effective reproduction no.,Likely decreasing,0.91
South Korea,0.8 (0.47 -- 1.3),0.8,0.82,0.26,0.47,0.66,0.75,0.85,0.95,1.3,Effective reproduction no.,Likely decreasing,0.81
Greece,0.78 (0.41 -- 1.3),0.78,0.8,0.27,0.41,0.63,0.72,0.84,0.94,1.3,Effective reproduction no.,Likely decreasing,0.81
Malta,0.78 (0.4 -- 1.1),0.78,0.77,0.24,0.4,0.65,0.73,0.83,0.9,1.1,Effective reproduction no.,Likely decreasing,0.9
China,0.73 (0.19 -- 1.4),0.73,0.76,0.45,0.19,0.48,0.63,0.81,0.96,1.4,Effective reproduction no.,Likely decreasing,0.79
Serbia,0.73 (0.43 -- 1.1),0.73,0.74,0.21,0.43,0.61,0.69,0.78,0.86,1.1,Effective reproduction no.,Likely decreasing,0.92
Turkey,0.71 (0.4 -- 1),0.71,0.71,0.19,0.4,0.59,0.67,0.76,0.83,1,Effective reproduction no.,,0.45
Australia,0.68 (0.007 -- 2),0.68,0.75,0.79,0.007,0.23,0.51,0.77,0.95,2,Effective reproduction no.,Likely decreasing,0.78
Azerbaijan,0.68 (0.41 -- 0.92),0.68,0.67,0.16,0.41,0.58,0.65,0.72,0.77,0.92,Effective reproduction no.,Decreasing,0.98
Belgium,0.57 (0.25 -- 0.96),0.57,0.58,0.22,0.25,0.43,0.52,0.62,0.71,0.96,Effective reproduction no.,Decreasing,0.96
Spain,0.55 (0.38 -- 0.87),0.55,0.59,0.15,0.38,0.5,0.52,0.61,0.7,0.87,Effective reproduction no.,Decreasing,0.99
Bahamas,0.53 (0.013 -- 1.6),0.53,0.65,0.68,0.013,0.19,0.38,0.71,0.92,1.6,Effective reproduction no.,Likely decreasing,0.81
Réunion,0.37 (0.0088 -- 1.6),0.37,0.54,0.71,0.0088,0.13,0.26,0.49,0.69,1.6,Effective reproduction no.,Likely decreasing,0.88
Sudan,0.087 (0.00026 -- 1.2),0.087,0.31,0.74,0.00026,0.015,0.049,0.14,0.3,1.2,Effective reproduction no.,Likely decreasing,0.94
Sweden,0.076 (0.0035 -- 0.47),0.076,0.14,0.22,0.0035,0.028,0.054,0.1,0.17,0.47,Effective reproduction no.,Stable,0.47
Andorra,0 (0 -- 67),0,43,446,0,0,0,1,3,67,New confirmed cases by infection date,Likely increasing,0.36
Aruba,0 (0 -- 2),0,0,10,0,0,0,0,0,2,New confirmed cases by infection date,Stable,0.49
Australia,0 (0 -- 0),0,0,19,0,0,0,0,0,0,New confirmed cases by infection date,Likely decreasing,0.78
Bahamas,0 (0 -- 1),0,0,7,0,0,0,0,0,1,New confirmed cases by infection date,Likely decreasing,0.81
Bahrain,0 (0 -- 2),0,1,21,0,0,0,0,0,2,New confirmed cases by infection date,Stable,0.58
Botswana,0 (0 -- 4),0,1,4,0,0,0,0,0,4,New confirmed cases by infection date,Stable,0.4
Cameroon,0 (0 -- 1),0,1,38,0,0,0,0,0,1,New confirmed cases by infection date,Likely decreasing,0.66
Cape Verde,0 (0 -- 1),0,0,5,0,0,0,0,0,1,New confirmed cases by infection date,Likely decreasing,0.67
China,0 (0 -- 3),0,1,7,0,0,0,0,0,3,New confirmed cases by infection date,Likely decreasing,0.79
Côte d’Ivoire,0 (0 -- 3),0,1,15,0,0,0,0,0,3,New confirmed cases by infection date,Stable,0.46
Dominican Republic,0 (0 -- 2),0,1,4,0,0,0,1,1,2,New confirmed cases by infection date,Likely decreasing,0.84
French Polynesia,0 (0 -- 2),0,0,1,0,0,0,0,0,2,New confirmed cases by infection date,Likely decreasing,0.74
Gambia,0 (0 -- 35),0,13,93,0,0,0,1,3,35,New confirmed cases by infection date,Likely increasing,0.23
Ghana,0 (0 -- 14),0,11,138,0,0,0,1,1,14,New confirmed cases by infection date,Likely increasing,0.33
Guadeloupe,0 (0 -- 0),0,0,5,0,0,0,0,0,0,New confirmed cases by infection date,Likely decreasing,0.86
Guam,0 (0 -- 0),0,0,2,0,0,0,0,0,0,New confirmed cases by infection date,Likely decreasing,0.78
Guinea,0 (0 -- 0),0,0,4,0,0,0,0,0,0,New confirmed cases by infection date,Likely decreasing,0.8
Guyana,0 (0 -- 1),0,0,1,0,0,0,0,0,1,New confirmed cases by infection date,Likely decreasing,0.74
Jersey,0 (0 -- 22),0,12,134,0,0,0,1,2,22,New confirmed cases by infection date,Likely decreasing,0.61
Kuwait,0 (0 -- 1),0,0,0,0,0,0,0,0,1,New confirmed cases by infection date,Likely decreasing,0.86
Liechtenstein,0 (0 -- 4),0,1,21,0,0,0,0,1,4,New confirmed cases by infection date,Stable,0.52
Madagascar,0 (0 -- 14),0,8,90,0,0,0,0,1,14,New confirmed cases by infection date,Likely increasing,0.36
Maldives,0 (0 -- 1),0,1,28,0,0,0,0,0,1,New confirmed cases by infection date,Likely decreasing,0.73
Mali,0 (0 -- 9),0,2,14,0,0,0,1,2,9,New confirmed cases by infection date,Likely decreasing,0.77
Malta,0 (0 -- 1),0,0,3,0,0,0,0,0,1,New confirmed cases by infection date,Likely decreasing,0.9
Martinique,0 (0 -- 0),0,0,9,0,0,0,0,0,0,New confirmed cases by infection date,Likely decreasing,0.82
Mayotte,0 (0 -- 2),0,1,17,0,0,0,0,0,2,New confirmed cases by infection date,Likely increasing,0.36
Namibia,0 (0 -- 20),0,12,123,0,0,0,1,2,20,New confirmed cases by infection date,,0.47
Nicaragua,0 (0 -- 0),0,0,4,0,0,0,0,0,0,New confirmed cases by infection date,Stable,0.56
Oman,0 (0 -- 0),0,0,0,0,0,0,0,0,0,New confirmed cases by infection date,Likely decreasing,0.91
Qatar,0 (0 -- 0),0,0,0,0,0,0,0,0,0,New confirmed cases by infection date,Likely decreasing,0.8
Réunion,0 (0 -- 0),0,0,7,0,0,0,0,0,0,New confirmed cases by infection date,Likely decreasing,0.88
San Marino,0 (0 -- 2),0,1,37,0,0,0,0,0,2,New confirmed cases by infection date,Likely decreasing,0.66
Sudan,0 (0 -- 0),0,0,4,0,0,0,0,0,0,New confirmed cases by infection date,Likely decreasing,0.94
Sweden,0 (0 -- 0),0,0,1,0,0,0,0,0,0,New confirmed cases by infection date,Stable,0.47
Tajikistan,0 (0 -- 0),0,0,3,0,0,0,0,0,0,New confirmed cases by infection date,Likely decreasing,0.77
Togo,0 (0 -- 5),0,2,21,0,0,0,0,0,5,New confirmed cases by infection date,Stable,0.4
Trinidad & Tobago,0 (0 -- 2),0,1,7,0,0,0,0,0,2,New confirmed cases by infection date,Stable,0.55
Yemen,0 (0 -- 1),0,0,3,0,0,0,0,0,1,New confirmed cases by infection date,Stable,0.51
